Al,B,Ba,Bi,Ca,Ce,Co,Cr,Cs,Cu,Fe,K,La,Li,Mg,Mn,Mo,Na,Nb,Nd,Ni,P,Rb,S,Sb,Si,Sn,Sr,Te,Ti,V,W,Zn,Zr,Ac_source,Fa_source,Stabilizer,Ratio_Ac_Fa,Ratio_Stab_Fa,O_content,LHSV_mlhg,Temperature_K,Pressure_bar,Y_Acryl_Ac,Y_Acryl_Fa,doi,Link_to_excel,Year,SSA_m2g,Ac_mmolming,Fa_mmolming,MeOH_mmolming,Water_mmolming,STY_Acryl_mmolhg,Cluster_n,Cluster_title,av_cov_rad,av_n_val,var_cov_rad,var_n_val,var_pca,STY0,n
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021747800737615,0.0,0.0,0.9782521992623848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,3.6,663,1,0.1857,0.09285,101021acsiecr7b02841,Rb-SBA15,2018,247.0,0.3730649632640664,0.7461299265281328,0.7461299265281328,0.0,4.156689820688228,1,Si-Cs-P,220.00000000000003,1.0,0.0,0.0,-0.7913034435484968,5.065049822666996,0.08926476290962848
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217479811313568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782520188686432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,3.6,663,1,0.2051,0.10255,101021acsiecr7b02841,Cs-SBA15,2018,266.0,0.3730649632640664,0.7461299265281328,0.7461299265281328,0.0,4.590937437927601,1,Si-Cs-P,244.0,1.0,0.0,0.0,-0.7913034435484968,5.781202127562343,0.11829325422522158
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217479811313568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782520188686432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,1.0,663,1,0.294028235662009,0.1470141178310045,101021acsiecr7b02841,LHSV-0.5,2018,266.0,0.1036291564622406,0.2072583129244813,0.2072583129244813,0.0,1.8281938822640933,1,Si-Cs-P,244.0,1.0,0.0,0.0,-0.7913034435484968,2.0510014641994196,0.12241246773311663
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217479811313568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782520188686432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,3.6,663,1,0.268735619409261,0.1343678097046305,101021acsiecr7b02841,LHSV-1.8,2018,266.0,0.3730649632640664,0.7461299265281328,0.7461299265281328,0.0,6.015350638959725,1,Si-Cs-P,244.0,1.0,0.0,0.0,-0.7913034435484968,6.794740053780731,0.12511419728722267
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217479811313568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782520188686432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,5.4,663,1,0.192136683649699,0.0960683418248495,101021acsiecr7b02841,LHSV-2.7,2018,266.0,0.5595974448960995,1.119194889792199,1.119194889792199,0.0,6.451151834470904,1,Si-Cs-P,244.0,1.0,0.0,0.0,-0.7913034435484968,7.345188284634635,0.1384192065361015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217479811313568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782520188686432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,3.6,618,1,0.122571880503689,0.0612859402518445,101021acsiecr7b02841,LHSV-1.8_T-618,2018,266.0,0.3730649632640664,0.7461299265281328,0.7461299265281328,0.0,2.7436364458389764,1,Si-Cs-P,244.0,1.0,0.0,0.0,-0.7913034435484968,2.9889442004925106,0.10072280395189702
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217479811313568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782520188686432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,3.6,648,1,0.216209306210327,0.1081046531051635,101021acsiecr7b02841,LHSV-1.8_T-648,2018,266.0,0.3730649632640664,0.7461299265281328,0.7461299265281328,0.0,4.839607012722296,1,Si-Cs-P,244.0,1.0,0.0,0.0,-0.7913034435484968,5.337862159855734,0.10401538917496093
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217479811313568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782520188686432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,3.6,678,1,0.283177704807706,0.141588852403853,101021acsiecr7b02841,LHSV-1.8_T-678,2018,266.0,0.3730649632640664,0.7461299265281328,0.7461299265281328,0.0,6.338620802477369,1,Si-Cs-P,244.0,1.0,0.0,0.0,-0.7913034435484968,7.546241142803414,0.17089302551536487
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217479811313568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782520188686432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,3.6,708,1,0.261363223909161,0.1306816119545805,101021acsiecr7b02841,LHSV-1.8_T-708,2018,266.0,0.3730649632640664,0.7461299265281328,0.7461299265281328,0.0,5.850327691574947,1,Si-Cs-P,244.0,1.0,0.0,0.0,-0.7913034435484968,7.338263798091465,0.24403666087535397
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217479811313568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782520188686432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,1.0,1.3333333333333333,0.0,1.8,663,1,0.246184865536795,0.246184865536795,101021acsiecr7b02841,LHSV-0.9_T-663_R_1.5-1.5-2,2018,266.0,0.2242791220253805,0.2242791220253805,0.2990388293671741,0.0,3.3128475299117253,1,Si-Cs-P,244.0,1.0,0.0,0.0,-0.7913034435484968,3.560666898767859,0.07993928358480262
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217479811313568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782520188686432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,2.0,2.0,0.0,1.8,663,1,0.151632732424488,0.303265464848976,101021acsiecr7b02841,LHSV-0.9_T-663_R_2-1-2,2018,266.0,0.249526127003667,0.1247630635018335,0.249526127003667,0.0,2.270179706931952,1,Si-Cs-P,244.0,1.0,0.0,0.0,-0.7913034435484968,2.421687973994732,0.05372034907101928
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217479811313568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782520188686432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,1.8,663,1,0.2851754862844408,0.1425877431422204,101021acsiecr7b02841,Cs-SBA15-long,2018,266.0,0.1865324816320332,0.3730649632640664,0.3730649632640664,0.0,3.191669469435516,1,Si-Cs-P,244.0,1.0,0.0,0.0,-0.7913034435484968,3.3984056259998074,0.09255750838179588
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217479811313568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782520188686432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,1.8,663,1,0.19838,0.09919,101007s1056201826098,0.37micrompgCs-ASilica,2019,154.0,0.1865324816320332,0.3730649632640664,0.3730649632640664,0.0,2.220258822369765,1,Si-Cs-P,244.0,1.0,0.0,0.0,-0.7913034435484968,2.7606327675568156,0.1711823881782074
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217479811313568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782520188686432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,1.8,663,1,0.3276,0.1638,101007s1056201826098,0.37micrompgCs-BSilica,2019,321.0,0.1865324816320332,0.3730649632640664,0.3730649632640664,0.0,3.6664824589592446,1,Si-Cs-P,244.0,1.0,0.0,0.0,-0.7913034435484968,3.6632133270197924,0.005386554240752963
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217479811313568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782520188686432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,1.8,663,1,0.3185,0.15925,101007s1056201826098,0.37micrompgCs-CSilica,2019,242.0,0.1865324816320332,0.3730649632640664,0.3730649632640664,0.0,3.5646357239881548,1,Si-Cs-P,244.0,1.0,0.0,0.0,-0.7913034435484968,3.5599078076954664,0.005895878040943926
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071585917989334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9928414082010664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,1.8,663,1,0.239180830464716,0.119590415232358,101007s1056201826098,0.12micrompgCs-BSilica,2019,319.06747408986195,0.1865324816320332,0.3730649632640664,0.3730649632640664,0.0,2.6768996319236447,1,Si-Cs-P,244.0,1.0,0.0,0.0,-0.7913034435484968,2.954916479592086,0.09255573786155845
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147989648536412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9852010351463588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,1.8,663,1,0.308251809760048,0.154125904880024,101007s1056201826098,0.25micrompgCs-BSilica,2019,320.07216387942145,0.1865324816320332,0.3730649632640664,0.3730649632640664,0.0,3.4499385025264293,1,Si-Cs-P,244.0,1.0,0.0,0.0,-0.7913034435484968,3.5070186101650864,0.004329174545156056
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0431206136686249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9568793863313748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,1.8,663,1,0.143811063582059,0.0719055317910295,101007s1056201826098,0.75micrompgCs-BSilica,2019,318.1886664152535,0.1865324816320332,0.3730649632640664,0.3730649632640664,0.0,1.6095260745662148,1,Si-Cs-P,244.0,1.0,0.0,0.0,-0.7913034435484968,2.1365964775606345,1.32758904828902e-19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0630521516586404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9369478483413596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,1.8,663,1,0.0876939480611521,0.043846974030576,101007s1056201826098,1.12micrompgCs-BSilica,2019,315.59521585758256,0.1865324816320332,0.3730649632640664,0.3730649632640664,0.0,0.9814661853574398,1,Si-Cs-P,244.0,1.0,0.0,0.0,-0.7913034435484968,1.2971995708238002,3.12217933876056e-20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217479811313568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782520188686432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,1.8,663,1,0.3067048956404252,0.1533524478202126,101007s1056201826098,CsSBA15,2019,266.0,0.1865324816320332,0.3730649632640664,0.3730649632640664,0.0,3.432625518750136,1,Si-Cs-P,244.0,1.0,0.0,0.0,-0.7913034435484968,3.882245503761499,0.10703740728816984
0.9651981990325555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0348018009674444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,0.235,0.0,4.8,663,1,0.07459254,0.03729627,101016jcattod202006026,Cs-Al2O3-A,2021,148.08750611818238,0.8098990221379879,1.6197980442759758,0.3806525404048543,0.0,3.624745512287325,2,Al-Si-Cs,125.28062151899566,2.9303963980651107,508.1927262475776,0.1343625424674671,-0.071818968880474,3.439195380538011,0.028388977417954
0.9651981990325555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0348018009674444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,0.235,0.0,4.8,663,1,0.04866763,0.024333815,101016jcattod202006026,Cs-Al2O3-B,2021,187.7836850241629,0.8098990221379879,1.6197980442759758,0.3806525404048543,0.0,2.364951956806405,2,Al-Si-Cs,125.28062151899566,2.9303963980651107,508.1927262475776,0.1343625424674671,-0.071818968880474,2.6877929034041212,2.1520130423484573e-18
0.9651981990325555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0348018009674444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,0.235,0.0,4.8,663,1,0.07772128,0.03886064,101016jcattod202006026,Cs-Al2O3-C,2021,184.8431165634337,0.8098990221379879,1.6197980442759758,0.3806525404048543,0.0,3.7767833202787657,2,Al-Si-Cs,125.28062151899566,2.9303963980651107,508.1927262475776,0.1343625424674671,-0.071818968880474,4.040014204094539,0.0839579722783259
0.9651981990325555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0348018009674444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,0.235,0.0,4.8,663,1,0.03882492,0.01941246,101016jcattod202006026,Cs-Al2O3-D,2021,60.60306229875352,0.8098990221379879,1.6197980442759758,0.3806525404048543,0.0,1.8866558845551369,2,Al-Si-Cs,125.28062151899566,2.9303963980651107,508.1927262475776,0.1343625424674671,-0.071818968880474,2.009853077988599,0.006533845761939223
0.98213549801916,0.0,0.0163277283374096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015367736434303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.41,0.205,101021acsenergyfuels1c03082,MAc_1,2022,227.0,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,18.35479619259206,2,Al-Si-Cs,122.66696899705153,2.9836722716625905,152.85899981903083,0.0160611336247493,-0.6046010649535337,18.401074571832815,0.06844440674724674
0.98213549801916,0.0,0.0163277283374096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015367736434303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,1.0,1.0,0.0,7.199999999999999,663,1,0.27,0.27,101021acsenergyfuels1c03082,MAc_2,2022,227.0,0.9979798724774384,0.9979798724774384,0.9979798724774384,0.0,16.167273934134503,2,Al-Si-Cs,122.66696899705153,2.9836722716625905,152.85899981903083,0.0160611336247493,-0.6046010649535337,15.947863086029615,0.0555978829528211
0.98213549801916,0.0,0.0163277283374096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015367736434303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,2.0,1.0,0.0,7.199999999999999,663,1,0.44,0.88,101021acsenergyfuels1c03082,MAc_4,2022,227.0,1.2006073873834966,0.6003036936917483,0.6003036936917483,0.0,31.696035026924307,2,Al-Si-Cs,122.66696899705153,2.9836722716625905,152.85899981903083,0.0160611336247493,-0.6046010649535337,31.62160941309562,0.07306742104603105
0.98213549801916,0.0,0.0163277283374096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015367736434303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,3.0,1.0,0.0,7.199999999999999,663,1,0.56,1.6800000000000002,101021acsenergyfuels1c03082,MeOH_2,2022,227.0,1.287762131227153,0.4292540437423843,0.4292540437423843,0.0,43.26880760923235,2,Al-Si-Cs,122.66696899705153,2.9836722716625905,152.85899981903083,0.0160611336247493,-0.6046010649535337,42.416610426412554,0.06105839467194779
0.98213549801916,0.0,0.0163277283374096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015367736434303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,3.0,3.0,0.0,7.199999999999999,663,1,0.6,1.7999999999999998,101021acsenergyfuels1c03082,MeOH_6,2022,227.0,0.9981460601120156,0.3327153533706719,0.9981460601120156,0.0,35.93325816403256,2,Al-Si-Cs,122.66696899705153,2.9836722716625905,152.85899981903083,0.0160611336247493,-0.6046010649535337,35.71908957514018,0.0345239311197047
0.98213549801916,0.0,0.0163277283374096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015367736434303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,3.0,4.0,0.0,7.199999999999999,663,1,0.63,1.89,101021acsenergyfuels1c03082,MeOH_8,2022,227.0,0.8972507786691845,0.2990835928897281,1.1963343715589123,0.0,33.91607943369517,2,Al-Si-Cs,122.66696899705153,2.9836722716625905,152.85899981903083,0.0160611336247493,-0.6046010649535337,31.33234868540571,0.007007855566896551
0.98213549801916,0.0,0.0163277283374096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015367736434303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,3.0,5.0,0.0,7.199999999999999,663,1,0.51,1.53,101021acsenergyfuels1c03082,MeOH_10,2022,227.0,0.8148804742814045,0.2716268247604682,1.358134123802341,0.0,24.93534251301098,2,Al-Si-Cs,122.66696899705153,2.9836722716625905,152.85899981903083,0.0160611336247493,-0.6046010649535337,24.549815000859226,0.024058876242378912
0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,1.3894954146651315,563,1,0.0607049999999999,0.303525,101039d2cy00447j,N-HZSM5,2022,384.0,0.2907067381421045,0.0581413476284209,0.0,0.0,1.0588411523349874,2,Al-Si-Cs,121.0,3.0,0.0,0.0,-0.7913034435484968,1.2133759025276898,0.03702648998844203
0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,1.3894954146651315,563,1,0.01056,0.0528,101039d2cy00447j,M-HZSM5,2022,372.0,0.2907067381421045,0.0581413476284209,0.0,0.0,0.1841917892868374,2,Al-Si-Cs,121.0,3.0,0.0,0.0,-0.7913034435484968,0.1490399110269011,0.039694422346520666
0.0,0.1697909845325068,0.0,0.0,0.0,0.0,0.0,0.0,0.0104860925802975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8197229228871956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,2.6666666666666665,673,1,0.1207461333333333,0.3622384,101002jctb7032,1,2022,92.0,0.776994172679679,0.2589980575598929,0.0,0.0,5.629142518416213,1,Si-Cs-P,93.30664530242947,2.8836669337196312,1402.449601603486,0.2191327502505447,1.0092161864831315,3.1429062532254157,0.0002238405269467444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9852216748768472,0.0,0.0,0.0,0.0147783251231527,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,1.0,2.0,0.0,0.4580429938806394,633,5,0.05474,0.05474,101021acssuschemeng3c07406,TS-1,2024,466.0,0.0474754736529249,0.0474754736529249,0.0949509473058499,0.0,0.1559284456656667,1,Si-Cs-P,160.0,4.0,0.0,0.0,-0.7913034435484968,0.3099511436768987,0.038219054461757655
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,1.0,2.0,0.0,0.4580429938806394,633,5,0.047526,0.047526,101021acssuschemeng3c07406,CsOx,2024,10.0,0.0474754736529249,0.0474754736529249,0.0949509473058499,0.0,0.1353791616497347,1,Si-Cs-P,244.0,1.0,0.0,0.0,-0.7913034435484968,0.17909398771463061,0.020135085211081493
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126306657539641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9873693342460358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,1.0,2.0,0.0,0.4580429938806394,633,5,0.168,0.168,101021acssuschemeng3c07406,Cs_SiO2,2024,129.0,0.0474754736529249,0.0474754736529249,0.0949509473058499,0.0,0.4785527744214837,1,Si-Cs-P,244.0,1.0,0.0,0.0,-0.7913034435484968,0.4390485406870198,3.2717666626552195e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126306657539641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9873693342460358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,1.0,2.0,0.0,0.4580429938806394,633,5,0.2664479999999999,0.2664479999999999,101021acssuschemeng3c07406,Cs_S1,2024,287.0,0.0474754736529249,0.0474754736529249,0.0949509473058499,0.0,0.758984700232473,1,Si-Cs-P,244.0,1.0,0.0,0.0,-0.7913034435484968,0.6551500802326143,7.727285229886221e-20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012691342599248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97271788906478,0.0,0.0,0.0,0.0145907683359717,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,1.0,2.0,0.0,0.4580429938806394,633,5,0.4065459999999999,0.4065459999999999,101021acssuschemeng3c07406,Cs_TS1,2024,321.0,0.0474754736529249,0.0474754736529249,0.0949509473058499,0.0,1.1580578347021218,1,Si-Cs-P,199.0758904568704,2.604432483683199,1755.4495833797787,2.2390938563517584,3.859427550444629,1.1260208687476123,1.4002108782975614e-19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022092119996205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9779078800037948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EAc,TRX,EtOH,2.5,4.0,0.0,20.0,663,1,0.252,0.63,101039d1re00020a,1,2021,444.0,1.743207954799378,0.6972831819197511,2.789132727679005,0.0,26.357304276566595,1,Si-Cs-P,244.0,1.0,0.0,0.0,-0.7913034435484968,31.85236553077249,0.07367689459112924
