Al,B,Ba,Bi,Ca,Ce,Co,Cr,Cs,Cu,Fe,K,La,Li,Mg,Mn,Mo,Na,Nb,Nd,Ni,P,Rb,S,Sb,Si,Sn,Sr,Te,Ti,V,W,Zn,Zr,Ac_source,Fa_source,Stabilizer,Ratio_Ac_Fa,Ratio_Stab_Fa,O_content,LHSV_mlhg,Temperature_K,Pressure_bar,Y_Acryl_Ac,Y_Acryl_Fa,doi,Link_to_excel,Year,SSA_m2g,Ac_mmolming,Fa_mmolming,MeOH_mmolming,Water_mmolming,STY_Acryl_mmolhg,Cluster_n,Cluster_title,av_cov_rad,av_n_val,var_cov_rad,var_n_val,var_pca
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0630521516586404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9369478483413596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,1.8,663,1,0.0876939480611521,0.043846974030576,10.1007/s10562-018-2609-8,1.12micrompgCs-BSilica,2019,315.59521585758256,0.1865324816320332,0.3730649632640664,0.3730649632640664,0.0,0.9814661853574398,1,Si-Cs-P,119.38593617059918,3.8108435450240785,1045.0055852323264,0.5316892004687059,2.8761624437118334
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217479811313568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782520188686432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,1.8,663,1,0.3067048956404252,0.1533524478202126,10.1007/s10562-018-2609-8,CsSBA15,2019,266.0,0.1865324816320332,0.3730649632640664,0.3730649632640664,0.0,3.432625518750136,1,Si-Cs-P,113.89248149047047,3.93475605660593,376.33358905985625,0.19147505803260254,0.11164111146612593
0.9651981990325555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0348018009674444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,0.235,0.0,4.8,663,1,0.07459254,0.03729627,10.1016/j.cattod.2020.06.026,Cs-Al2O3-A,2021,148.08750611818238,0.8098990221379879,1.6197980442759758,0.3806525404048543,0.0,3.624745512287325,2,Al-Si-Cs,125.28062151899566,2.9303963980651107,508.19272624757764,0.13436254246746715,0.297551592011282
0.9651981990325555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0348018009674444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,0.235,0.0,4.8,663,1,0.04866763,0.024333815,10.1016/j.cattod.2020.06.026,Cs-Al2O3-B,2021,187.7836850241629,0.8098990221379879,1.6197980442759758,0.3806525404048543,0.0,2.364951956806405,2,Al-Si-Cs,125.28062151899566,2.9303963980651107,508.19272624757764,0.13436254246746715,0.297551592011282
0.9651981990325555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0348018009674444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,0.235,0.0,4.8,663,1,0.07772128,0.03886064,10.1016/j.cattod.2020.06.026,Cs-Al2O3-C,2021,184.8431165634337,0.8098990221379879,1.6197980442759758,0.3806525404048543,0.0,3.7767833202787657,2,Al-Si-Cs,125.28062151899566,2.9303963980651107,508.19272624757764,0.13436254246746715,0.297551592011282
0.9651981990325555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0348018009674444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,0.235,0.0,4.8,663,1,0.03882492,0.01941246,10.1016/j.cattod.2020.06.026,Cs-Al2O3-D,2021,60.60306229875352,0.8098990221379879,1.6197980442759758,0.3806525404048543,0.0,1.8866558845551369,2,Al-Si-Cs,125.28062151899566,2.9303963980651107,508.19272624757764,0.13436254246746715,0.297551592011282
0.98213549801916,0.0,0.0163277283374096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015367736434303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.41,0.205,10.1021/acs.energyfuels.1c03082,MAc_1,2022,227.0,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,18.35479619259206,2,Al-Si-Cs,122.6669689970515,2.98367227166259,152.85899981903083,0.016061133624749355,-0.9907768467841052
0.98213549801916,0.0,0.0163277283374096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015367736434303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,1.0,1.0,0.0,7.199999999999999,663,1,0.27,0.27,10.1021/acs.energyfuels.1c03082,MAc_2,2022,227.0,0.9979798724774384,0.9979798724774384,0.9979798724774384,0.0,16.167273934134503,2,Al-Si-Cs,122.6669689970515,2.98367227166259,152.85899981903083,0.016061133624749355,-0.9907768467841052
0.98213549801916,0.0,0.0163277283374096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015367736434303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,2.0,1.0,0.0,7.199999999999999,663,1,0.44,0.88,10.1021/acs.energyfuels.1c03082,MAc_4,2022,227.0,1.2006073873834966,0.6003036936917483,0.6003036936917483,0.0,31.696035026924307,2,Al-Si-Cs,122.6669689970515,2.98367227166259,152.85899981903083,0.016061133624749355,-0.9907768467841052
0.98213549801916,0.0,0.0163277283374096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015367736434303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,3.0,1.0,0.0,7.199999999999999,663,1,0.56,1.6800000000000002,10.1021/acs.energyfuels.1c03082,MeOH_2,2022,227.0,1.287762131227153,0.4292540437423843,0.4292540437423843,0.0,43.26880760923235,2,Al-Si-Cs,122.6669689970515,2.98367227166259,152.85899981903083,0.016061133624749355,-0.9907768467841052
0.98213549801916,0.0,0.0163277283374096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015367736434303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,3.0,3.0,0.0,7.199999999999999,663,1,0.6,1.7999999999999998,10.1021/acs.energyfuels.1c03082,MeOH_6,2022,227.0,0.9981460601120156,0.3327153533706719,0.9981460601120156,0.0,35.93325816403256,2,Al-Si-Cs,122.6669689970515,2.98367227166259,152.85899981903083,0.016061133624749355,-0.9907768467841052
0.98213549801916,0.0,0.0163277283374096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015367736434303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,3.0,4.0,0.0,7.199999999999999,663,1,0.63,1.89,10.1021/acs.energyfuels.1c03082,MeOH_8,2022,227.0,0.8972507786691845,0.2990835928897281,1.1963343715589123,0.0,33.91607943369517,2,Al-Si-Cs,122.6669689970515,2.98367227166259,152.85899981903083,0.016061133624749355,-0.9907768467841052
0.98213549801916,0.0,0.0163277283374096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015367736434303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,3.0,5.0,0.0,7.199999999999999,663,1,0.51,1.53,10.1021/acs.energyfuels.1c03082,MeOH_10,2022,227.0,0.8148804742814045,0.2716268247604682,1.358134123802341,0.0,24.93534251301098,2,Al-Si-Cs,122.6669689970515,2.98367227166259,152.85899981903083,0.016061133624749355,-0.9907768467841052
0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,1.3894954146651315,563,1,0.0607049999999999,0.303525,10.1039/D2CY00447J,N-HZSM5,2022,384.0,0.2907067381421045,0.0581413476284209,0.0,0.0,1.0588411523349874,2,Al-Si-Cs,111.4761904761905,3.9523809523809526,4.535147392290235,0.04535147392290247,-1.301001288479096
0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,1.3894954146651315,583,1,0.0785088,0.392544,10.1039/D2CY00447J,,2022,384.0,0.2907067381421045,0.0581413476284209,0.0,0.0,1.3693822298070517,2,Al-Si-Cs,111.4761904761905,3.9523809523809526,4.535147392290235,0.04535147392290247,-1.301001288479096
0.0089285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9910714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,1.3894954146651315,563,1,0.037582,0.18791,10.1039/D2CY00447J,,2022,364.0,0.2907067381421045,0.0581413476284209,0.0,0.0,0.6555204379713944,2,Al-Si-Cs,111.08928571428572,3.991071428571429,0.8848852040816273,0.008848852040816299,-1.4163014231513589
0.0089285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9910714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,1.3894954146651315,583,1,0.0545928,0.272964,10.1039/D2CY00447J,,2022,364.0,0.2907067381421045,0.0581413476284209,0.0,0.0,0.9522296888426574,2,Al-Si-Cs,111.08928571428572,3.991071428571429,0.8848852040816273,0.008848852040816299,-1.4163014231513589
0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,1.3894954146651315,563,1,0.01056,0.0528,10.1039/D2CY00447J,M-HZSM5,2022,372.0,0.2907067381421045,0.0581413476284209,0.0,0.0,0.1841917892868374,2,Al-Si-Cs,111.5263157894737,3.947368421052632,4.986149584487518,0.04986149584487532,-1.2867555683590977
0.0499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,1.3894954146651315,563,1,0.033098,0.16549,10.1039/D2CY00447J,,2022,300.0,0.2907067381421045,0.0581413476284209,0.0,0.0,0.5773086971416427,2,Al-Si-Cs,111.49999999999999,3.9499999999999993,4.749999999999978,0.0474999999999999,-1.294214780188365
0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,1.3894954146651315,563,1,0.0109439999999999,0.05472,10.1039/D2CY00447J,,2022,400.0,0.2907067381421045,0.0581413476284209,0.0,0.0,0.1908896725336315,2,Al-Si-Cs,111.66666666666667,3.9333333333333327,6.222222222222199,0.062222222222222165,-1.2477119779956751
0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,1.3894954146651315,563,1,0.045638,0.2281899999999999,10.1039/D2CY00447J,,2022,600.0,0.2907067381421045,0.0581413476284209,0.0,0.0,0.796036446919762,2,Al-Si-Cs,111.5263157894737,3.947368421052632,4.986149584487518,0.04986149584487532,-1.2867555683590977
0.0,0.1715902962650225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8284097037349775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,2.6666666666666665,673,1,0.0794733333333333,0.23842,10.1002/jctb.7032,,2022,123.0,0.776994172679679,0.2589980575598929,0.0,0.0,3.705019013005781,1,Si-Cs-P,106.3670620008444,3.8284097037349776,103.62521147318155,0.1421470664927043,-0.75718023546446
0.0,0.1697909845325068,0.0,0.0,0.0,0.0,0.0,0.0,0.0104860925802975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8197229228871956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,2.6666666666666665,673,1,0.1207461333333333,0.3622384,10.1002/jctb.7032,1,2022,92.0,0.776994172679679,0.2589980575598929,0.0,0.0,5.629142518416213,1,Si-Cs-P,107.81029373080189,3.7987507377266003,299.0918932933182,0.22366455218959685,-0.0009262886500361188
0.0,0.1704922015235135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8231082830877314,0.0,0.0,0.0,0.0,0.0,0.006399515388755,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,2.6666666666666665,673,1,0.1176264,0.3528792,10.1002/jctb.7032,,2022,105.0,0.776994172679679,0.2589980575598929,0.0,0.0,5.48370164119734,1,Si-Cs-P,106.72308584369165,3.842306829253996,122.64195973636235,0.17122312697860528,-0.6224441890934196
0.0,0.1712244942542763,0.0,0.0021318339014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8266436718442237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,2.6666666666666665,673,1,0.0953484399999999,0.28604532,10.1002/jctb.7032,,2022,113.0,0.776994172679679,0.2589980575598929,0.0,0.0,4.44511093524588,1,Si-Cs-P,106.45581650949005,3.830907339647223,107.09153332709757,0.1447640003705968,-0.7403811651566848
0.0624999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,DMM,None,0.5,0.0,0.0,,623,30,0.444,0.222,10.1039/c7cc04574c,1,2017,218.9498447177708,,,,,,2,Al-Si-Cs,111.625,3.9374999999999996,5.859374999999974,0.05859374999999992,-1.259173163913449
0.0624999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,DMM,None,2.0,0.0,0.0,,623,30,0.2595,0.519,10.1039/c7cc04574c,,2017,218.9498447177708,,,,,,2,Al-Si-Cs,111.625,3.9374999999999996,5.859374999999974,0.05859374999999992,-1.259173163913449
0.0624999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,DMM,None,0.5,0.0,0.0,,673,30,0.611,0.3055,10.1039/c7cc04574c,,2017,218.9498447177708,,,,,,2,Al-Si-Cs,111.625,3.9374999999999996,5.859374999999974,0.05859374999999992,-1.259173163913449
0.0624999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,DMM,None,0.5,0.0,0.0,,683,30,0.209,0.1045,10.1039/c7cc04574c,,2017,,,,,,,2,Al-Si-Cs,111.625,3.9374999999999996,5.859374999999974,0.05859374999999992,-1.259173163913449
0.0624999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,DMM,None,0.5,0.0,0.0,,683,30,0.017,0.0085,10.1039/c7cc04574c,,2017,400.0,,,,,,2,Al-Si-Cs,111.625,3.9374999999999996,5.859374999999974,0.05859374999999992,-1.259173163913449
0.0624999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,DMM,None,0.5,0.0,0.0,,683,30,0.095,0.0475,10.1039/c7cc04574c,,2017,600.0,,,,,,2,Al-Si-Cs,111.625,3.9374999999999996,5.859374999999974,0.05859374999999992,-1.259173163913449
0.0624999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,DMM,None,0.5,0.0,0.0,,653,30,0.032,0.016,10.1039/c7cc04574c,,2017,600.0,,,,,,2,Al-Si-Cs,111.625,3.9374999999999996,5.859374999999974,0.05859374999999992,-1.259173163913449
0.0249999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,DMM,None,0.5,0.0,0.0,,623,30,0.2754,0.1377,10.1016/S1872‐2067(18)63069‐4,,2018,262.0,,,,,,2,Al-Si-Cs,111.25,3.9749999999999996,2.4374999999999836,0.024374999999999904,-1.3672592760853728
0.0248879145509236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044834179630559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9706286674860204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,DMM,None,0.5,0.0,0.0,,623,30,0.2464,0.1232,10.1016/S1872‐2067(18)63069‐4,,2018,258.0,,,,,,2,Al-Si-Cs,111.84517373459568,3.9616618315599084,81.08165316193775,0.06376886105908589,-1.0439091599772152
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,DMM,None,0.5,0.0,0.0,,623,30,0.1522,0.0761,10.1016/S1872‐2067(18)63069‐4,,2018,250.0,,,,,,2,Al-Si-Cs,121.0,3.0,0.0,0.0,-1.4442521231119485
0.0249999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,DMM,None,0.5,0.0,0.0,,623,30,0.24,0.12,10.1016/S1872-2067(18)63145-6,,2018,262.0,,,,,,2,Al-Si-Cs,111.25,3.9749999999999996,2.4374999999999836,0.024374999999999904,-1.3672592760853728
0.0245262776977383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0189488920904648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9565248302117968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,DMM,None,0.5,0.0,0.0,,623,30,0.2202,0.1101,10.1016/S1872-2067(18)63145-6,,2018,262.0,,,,,,2,Al-Si-Cs,112.28745184195296,3.918627046030867,58.115494098081776,0.18844474887425894,-0.7444477743327994
0.022798269874903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0880692050038782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8891325251212187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,DMM,None,0.5,0.0,0.0,,623,30,0.1899,0.09495,10.1016/S1872-2067(18)63145-6,,2018,262.0,,,,,,2,Al-Si-Cs,116.07178897396233,3.712994115113462,242.96612872781583,0.7330487369503024,1.3229744371300165
0.4588848443958805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0822303112082386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4588848443958807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",10.0,0.0,0.0,,658,1,0.038,0.38,10.1021/i360017a011,,1966,,,,,,,2,Al-Si-Cs,120.1115155604119,3.2944242219794027,211.615460036881,0.701120466740658,1.14714692152863
0.4721643037239434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556713925521128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4721643037239436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",10.0,0.0,0.0,,658,1,0.0409999999999999,0.41,10.1021/i360017a011,,1966,,,,,,,2,Al-Si-Cs,120.8434111520338,3.3608215186197175,421.52635382549306,0.5646577056333553,1.3113735607332204
0.4855753109757245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0288493780485508,0.0,0.0,0.4855753109757246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",10.0,0.0,0.0,,658,1,0.032,0.32,10.1021/i360017a011,,1966,,,,,,,2,Al-Si-Cs,119.00033531704926,3.4278765548786225,327.3116265071785,0.4178944769551285,0.6360072762698886
0.467774618833823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0644507623323537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4677746188338231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",10.0,0.0,0.0,,658,1,0.046,0.46,10.1021/i360017a011,,1966,,,,,,,2,Al-Si-Cs,117.61126905830884,3.4033238565014687,61.07426942114866,0.3695552479429589,-0.21272368335230754
0.4764111532978967,0.0,0.0,0.0,0.0471776934042064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4764111532978968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",10.0,0.0,0.0,,658,1,0.054,0.54,10.1021/i360017a011,,1966,,,,,,,2,Al-Si-Cs,118.83066160425238,3.42923345989369,185.64760880224912,0.33934748360979483,0.03160635280455673
0.4869516380855974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4869516380855975,0.0,0.0260967238288049,0.0,0.0,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",10.0,0.0,0.0,,658,1,0.05,0.5,10.1021/i360017a011,,1966,,,,,,,2,Al-Si-Cs,118.06164118247557,3.4608549142567915,182.96687095457182,0.3006611099197667,-0.08742851951507394
0.4911065658417864,0.0,0.0177868683164268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4911065658417866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",10.0,0.0,0.0,,658,1,0.049,0.49,10.1021/i360017a011,,1966,,,,,,,2,Al-Si-Cs,117.76089996332624,3.4733196975253593,195.7836559805459,0.2848618980927153,-0.09899886732651422
0.4877910974607598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0244178050784801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4877910974607599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",10.0,0.0,0.0,,658,1,0.05,0.5,10.1021/i360017a011,,1966,,,,,,,2,Al-Si-Cs,116.8302053726683,3.58546231777468,51.92729658295356,0.5357098531823407,0.24350768591965352
