Al,B,Ba,Bi,Ca,Ce,Co,Cr,Cs,Cu,Fe,K,La,Li,Mg,Mn,Mo,Na,Nb,Nd,Ni,P,Rb,S,Sb,Si,Sn,Sr,Te,Ti,V,W,Zn,Zr,Ac_source,Fa_source,Stabilizer,Ratio_Ac_Fa,Ratio_Stab_Fa,O_content,LHSV_mlhg,Temperature_K,Pressure_bar,Y_Acryl_Ac,Y_Acryl_Fa,doi,Link_to_excel,Ac_mmolming,Fa_mmolming,MeOH_mmolming,Water_mmolming,STY_Acryl_mmolhg,Cluster_n,Cluster_title,STY0,n,covalent_radius_cordero,en_pauling,electron_affinity,electrophilicity_,lattice_constant,proton_affinity,vdw_radius
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217479811313568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782520188686432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,3.6,618,1,0.122571880503689,0.0612859402518445,101021acsiecr7b02841,LHSV-1.8_T-618,0.3730649632640664,0.7461299265281328,0.7461299265281328,0.0,2.7436364458389764,2,Si-Cs-P,3.081354889253209,0.1338932439392309,143.18287098335017,1.6314061143494833,1.1674120806048924,1.4440355387136208,5.580025413606594,820.8273295493444,242.18287098335017
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217479811313568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782520188686432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,3.6,648,1,0.216209306210327,0.1081046531051635,101021acsiecr7b02841,LHSV-1.8_T-648,0.3730649632640664,0.7461299265281328,0.7461299265281328,0.0,4.839607012722296,2,Si-Cs-P,5.506140022885364,0.1387594233451059,143.18287098335017,1.6314061143494833,1.1674120806048924,1.4440355387136208,5.580025413606594,820.8273295493444,242.18287098335017
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217479811313568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782520188686432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,3.6,678,1,0.283177704807706,0.141588852403853,101021acsiecr7b02841,LHSV-1.8_T-678,0.3730649632640664,0.7461299265281328,0.7461299265281328,0.0,6.338620802477369,2,Si-Cs-P,8.155148908259564,0.2731407381302546,143.18287098335017,1.6314061143494833,1.1674120806048924,1.4440355387136208,5.580025413606594,820.8273295493444,242.18287098335017
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217479811313568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782520188686432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,3.6,708,1,0.261363223909161,0.1306816119545805,101021acsiecr7b02841,LHSV-1.8_T-708,0.3730649632640664,0.7461299265281328,0.7461299265281328,0.0,5.850327691574947,2,Si-Cs-P,8.850698146196725,0.5158454193265526,143.18287098335017,1.6314061143494833,1.1674120806048924,1.4440355387136208,5.580025413606594,820.8273295493444,242.18287098335017
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217479811313568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782520188686432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,1.0,1.3333333333333333,0.0,1.8,663,1,0.246184865536795,0.246184865536795,101021acsiecr7b02841,LHSV-0.9_T-663_R_1.5-1.5-2,0.2242791220253805,0.2242791220253805,0.2990388293671741,0.0,3.3128475299117253,2,Si-Cs-P,3.624085403820605,0.0991700758807734,143.18287098335017,1.6314061143494833,1.1674120806048924,1.4440355387136208,5.580025413606594,820.8273295493444,242.18287098335017
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217479811313568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782520188686432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,2.0,2.0,0.0,1.8,663,1,0.151632732424488,0.303265464848976,101021acsiecr7b02841,LHSV-0.9_T-663_R_2-1-2,0.249526127003667,0.1247630635018335,0.249526127003667,0.0,2.270179706931952,2,Si-Cs-P,2.4344230370385223,0.0606604490185239,143.18287098335017,1.6314061143494833,1.1674120806048924,1.4440355387136208,5.580025413606594,820.8273295493444,242.18287098335017
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217479811313568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782520188686432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,1.8,663,1,0.2851754862844408,0.1425877431422204,101021acsiecr7b02841,Cs-SBA15-long,0.1865324816320332,0.3730649632640664,0.3730649632640664,0.0,3.191669469435516,2,Si-Cs-P,3.6499628483538262,0.1475102812778356,143.18287098335017,1.6314061143494833,1.1674120806048924,1.4440355387136208,5.580025413606594,820.8273295493444,242.18287098335017
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217479811313568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782520188686432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,1.8,663,1,0.19838,0.09919,101007s1056201826098,0.37micrompgCs-ASilica,0.1865324816320332,0.3730649632640664,0.3730649632640664,0.0,2.220258822369765,2,Si-Cs-P,2.931933148247383,0.2603431453787488,143.18287098335017,1.6314061143494833,1.1674120806048924,1.4440355387136208,5.580025413606594,820.8273295493444,242.18287098335017
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217479811313568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782520188686432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,1.8,663,1,0.3276,0.1638,101007s1056201826098,0.37micrompgCs-BSilica,0.1865324816320332,0.3730649632640664,0.3730649632640664,0.0,3.6664824589592446,2,Si-Cs-P,3.662752837303686,0.0053790026962435,143.18287098335017,1.6314061143494833,1.1674120806048924,1.4440355387136208,5.580025413606594,820.8273295493444,242.18287098335017
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217479811313568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782520188686432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,1.8,663,1,0.3185,0.15925,101007s1056201826098,0.37micrompgCs-CSilica,0.1865324816320332,0.3730649632640664,0.3730649632640664,0.0,3.5646357239881548,2,Si-Cs-P,3.560690867940417,0.0060380429558724,143.18287098335017,1.6314061143494833,1.1674120806048924,1.4440355387136208,5.580025413606594,820.8273295493444,242.18287098335017
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071585917989334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9928414082010664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,1.8,663,1,0.239180830464716,0.119590415232358,101007s1056201826098,0.12micrompgCs-BSilica,0.1865324816320332,0.3730649632640664,0.3730649632640664,0.0,2.6768996319236447,2,Si-Cs-P,3.014952338019364,0.116937489874444,135.66833016469175,1.6941214550164823,1.2192734354635133,1.4997842616480013,5.544995223324126,824.6035679188496,234.66833016469175
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147989648536412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9852010351463588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,1.8,663,1,0.308251809760048,0.154125904880024,101007s1056201826098,0.25micrompgCs-BSilica,0.1865324816320332,0.3730649632640664,0.3730649632640664,0.0,3.4499385025264293,2,Si-Cs-P,3.506832698962579,0.0043357617446336,140.40128502562837,1.6546208542973873,1.186609104069717,1.4646715121705967,5.567058621923982,822.22514371725,239.40128502562837
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0431206136686249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9568793863313748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,1.8,663,1,0.143811063582059,0.0719055317910295,101007s1056201826098,0.75micrompgCs-BSilica,0.1865324816320332,0.3730649632640664,0.3730649632640664,0.0,1.6095260745662148,2,Si-Cs-P,2.1365964775606345,1.3275825136177166e-19,148.6316082580706,1.5859316904777565,1.129807800562387,1.403612557190067,5.605425542255667,818.0892073861028,247.6316082580706
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0630521516586404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9369478483413596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,1.8,663,1,0.0876939480611521,0.043846974030576,101007s1056201826098,1.12micrompgCs-BSilica,0.1865324816320332,0.3730649632640664,0.3730649632640664,0.0,0.9814661853574398,2,Si-Cs-P,1.2971995708238004,3.122320620593241e-20,151.96078387437777,1.5581468413491781,1.106831605184584,1.3789141366861066,5.620945007534693,816.4162161808512,250.96078387437774
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217479811313568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782520188686432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,1.8,663,1,0.3067048956404252,0.1533524478202126,101007s1056201826098,CsSBA15,0.1865324816320332,0.3730649632640664,0.3730649632640664,0.0,3.432625518750136,2,Si-Cs-P,3.981976757263776,0.1395392081055618,143.18287098335017,1.6314061143494833,1.1674120806048924,1.4440355387136208,5.580025413606594,820.8273295493444,242.18287098335017
0.9651981990325555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0348018009674444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,0.235,0.0,4.8,663,1,0.07459254,0.03729627,101016jcattod202006026,Cs-Al2O3-A,0.8098990221379879,1.6197980442759758,0.3806525404048543,0.0,3.624745512287325,0,Al-Si-Cs,3.472887055753056,0.0333562347267902,154.1572554543318,1.388951630304455,0.44328828359842487,0.8650477545120665,4.589142365111086,770.1642857142858,226.86181802633135
0.9651981990325555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0348018009674444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,0.235,0.0,4.8,663,1,0.04866763,0.024333815,101016jcattod202006026,Cs-Al2O3-B,0.8098990221379879,1.6197980442759758,0.3806525404048543,0.0,2.364951956806405,0,Al-Si-Cs,2.687792903404121,2.1520225683550697e-18,154.1572554543318,1.388951630304455,0.44328828359842487,0.8650477545120665,4.589142365111086,770.1642857142858,226.86181802633135
0.9651981990325555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0348018009674444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,0.235,0.0,4.8,663,1,0.07772128,0.03886064,101016jcattod202006026,Cs-Al2O3-C,0.8098990221379879,1.6197980442759758,0.3806525404048543,0.0,3.7767833202787657,0,Al-Si-Cs,4.276922238792673,0.1260288322058773,154.1572554543318,1.388951630304455,0.44328828359842487,0.8650477545120665,4.589142365111086,770.1642857142858,226.86181802633135
0.9651981990325555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0348018009674444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,0.235,0.0,4.8,663,1,0.03882492,0.01941246,101016jcattod202006026,Cs-Al2O3-D,0.8098990221379879,1.6197980442759758,0.3806525404048543,0.0,1.8866558845551369,0,Al-Si-Cs,2.0099681548223707,0.0066557443322687,154.1572554543318,1.388951630304455,0.44328828359842487,0.8650477545120665,4.589142365111086,770.1642857142858,226.86181802633135
0.98213549801916,0.0,0.0163277283374096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015367736434303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.41,0.205,101021acsenergyfuels1c03082,MAc_1,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,18.35479619259206,0,Al-Si-Cs,19.42671765257232,0.1029945008427474,148.763928691004,1.4122470394318276,0.37785911967891667,0.8794194533431419,4.217479351782752,794.5043166916033,207.02106248244866
0.98213549801916,0.0,0.0163277283374096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015367736434303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,1.0,1.0,0.0,7.199999999999999,663,1,0.27,0.27,101021acsenergyfuels1c03082,MAc_2,0.9979798724774384,0.9979798724774384,0.9979798724774384,0.0,16.167273934134503,0,Al-Si-Cs,16.64609323723718,0.0793706908302919,148.763928691004,1.4122470394318276,0.37785911967891667,0.8794194533431419,4.217479351782752,794.5043166916033,207.02106248244866
0.98213549801916,0.0,0.0163277283374096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015367736434303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,2.0,1.0,0.0,7.199999999999999,663,1,0.44,0.88,101021acsenergyfuels1c03082,MAc_4,1.2006073873834966,0.6003036936917483,0.6003036936917483,0.0,31.696035026924307,0,Al-Si-Cs,33.87804137612407,0.1157883652492797,148.763928691004,1.4122470394318276,0.37785911967891667,0.8794194533431419,4.217479351782752,794.5043166916033,207.02106248244866
0.98213549801916,0.0,0.0163277283374096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015367736434303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,3.0,1.0,0.0,7.199999999999999,663,1,0.56,1.6800000000000002,101021acsenergyfuels1c03082,MeOH_2,1.287762131227153,0.4292540437423843,0.4292540437423843,0.0,43.26880760923235,0,Al-Si-Cs,44.68897595763312,0.0906367785953649,148.763928691004,1.4122470394318276,0.37785911967891667,0.8794194533431419,4.217479351782752,794.5043166916033,207.02106248244866
0.98213549801916,0.0,0.0163277283374096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015367736434303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,3.0,3.0,0.0,7.199999999999999,663,1,0.6,1.7999999999999998,101021acsenergyfuels1c03082,MeOH_6,0.9981460601120156,0.3327153533706719,0.9981460601120156,0.0,35.93325816403256,0,Al-Si-Cs,36.32571528014792,0.0429287777703119,148.763928691004,1.4122470394318276,0.37785911967891667,0.8794194533431419,4.217479351782752,794.5043166916033,207.02106248244866
0.98213549801916,0.0,0.0163277283374096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015367736434303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,3.0,4.0,0.0,7.199999999999999,663,1,0.63,1.89,101021acsenergyfuels1c03082,MeOH_8,0.8972507786691845,0.2990835928897281,1.1963343715589123,0.0,33.91607943369517,0,Al-Si-Cs,31.6809084835498,0.0087707172237774,148.763928691004,1.4122470394318276,0.37785911967891667,0.8794194533431419,4.217479351782752,794.5043166916033,207.02106248244866
0.98213549801916,0.0,0.0163277283374096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015367736434303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,3.0,5.0,0.0,7.199999999999999,663,1,0.51,1.53,101021acsenergyfuels1c03082,MeOH_10,0.8148804742814045,0.2716268247604682,1.358134123802341,0.0,24.93534251301098,0,Al-Si-Cs,24.76801377233998,0.0281079931281955,148.763928691004,1.4122470394318276,0.37785911967891667,0.8794194533431419,4.217479351782752,794.5043166916033,207.02106248244866
0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,,5.0,0.0,0.0,1.3894954146651315,563,1,0.0607049999999999,0.303525,101039d2cy00447j,N-HZSM5,0.2907067381421045,0.0581413476284209,0.0,0.0,1.0588411523349874,0,Al-Si-Cs,1.2524594037501802,0.0508877260850058,113.89313674147363,1.8160990344972656,1.1127372828349202,1.4642479089867557,5.030747129676643,817.6635139357369,202.47784447216864
0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,,5.0,0.0,0.0,1.3894954146651315,563,1,0.01056,0.0528,101039d2cy00447j,M-HZSM5,0.2907067381421045,0.0581413476284209,0.0,0.0,0.1841917892868374,0,Al-Si-Cs,0.159920559990504,0.0632958508143414,113.9585568831692,1.8142018503880937,1.10647859610283,1.459306123254875,5.021719150122652,817.2262737458472,202.30775210376012
0.0,0.1697909845325068,0.0,0.0,0.0,0.0,0.0,0.0,0.0104860925802975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8197229228871956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAc,TRX,,3.0,0.0,0.0,2.6666666666666665,673,1,0.1207461333333333,0.3622384,101002jctb7032,1,0.776994172679679,0.2589980575598929,0.0,0.0,5.629142518416213,2,Si-Cs-P,3.142916649159297,0.0002245313942441,121.10222353192599,1.7875926324991738,0.8930790875967073,1.3655129868722524,6.604975782207967,805.4523687554766,223.0652548812254
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9852216748768472,0.0,0.0,0.0,0.0147783251231527,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,1.0,2.0,0.0,0.4580429938806394,633,5,0.05474,0.05474,101021acssuschemeng3c07406,TS-1,0.0474754736529249,0.0474754736529249,0.0949509473058499,0.0,0.1559284456656667,2,Si-Cs-P,0.3720494353878706,0.0803090181093439,121.82846704446233,1.8204439155917054,1.0999101909709694,1.5061806918773528,4.881946974076193,845.6185758108986,210.2209891233564
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,1.0,2.0,0.0,0.4580429938806394,633,5,0.047526,0.047526,101021acssuschemeng3c07406,CsOx,0.0474754736529249,0.0474754736529249,0.0949509473058499,0.0,0.1353791616497347,2,Si-Cs-P,0.1813479760752828,0.0258619335004636,244.0,0.79,0.47162600000000005,0.696095467826854,6.05,770.1642857142858,343.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126306657539641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9873693342460358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,1.0,2.0,0.0,0.4580429938806394,633,5,0.168,0.168,101021acssuschemeng3c07406,Cs_SiO2,0.0474754736529249,0.0474754736529249,0.0949509473058499,0.0,0.4785527744214837,2,Si-Cs-P,0.4390485406870197,3.272477120974758e-17,139.3125303621683,1.6637074533683698,1.1941231083606354,1.472748743173992,5.5619832242446945,822.7722692481843,238.3125303621683
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126306657539641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9873693342460358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,1.0,2.0,0.0,0.4580429938806394,633,5,0.2664479999999999,0.2664479999999999,101021acssuschemeng3c07406,Cs_S1,0.0474754736529249,0.0474754736529249,0.0949509473058499,0.0,0.758984700232473,2,Si-Cs-P,0.6551500802326143,7.727290055506151e-20,139.3125303621683,1.6637074533683698,1.1941231083606354,1.472748743173992,5.5619832242446945,822.7722692481843,238.3125303621683
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012691342599248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97271788906478,0.0,0.0,0.0,0.0145907683359717,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,1.0,2.0,0.0,0.4580429938806394,633,5,0.4065459999999999,0.4065459999999999,101021acssuschemeng3c07406,Cs_TS1,0.0474754736529249,0.0474754736529249,0.0949509473058499,0.0,1.1580578347021218,2,Si-Cs-P,1.1260208687476123,1.400207809691749e-19,143.19287855259765,1.6402478640551548,0.9900407174918674,1.3645192617177306,5.086207041093939,832.4237139254794,233.44035421918585
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022092119996205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9779078800037948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EAc,TRX,EtOH,2.5,4.0,0.0,20.0,663,1,0.252,0.63,101039d1re00020a,1,1.743207954799378,0.6972831819197511,0.0,0.0,26.357304276566595,2,Si-Cs-P,33.504778128542874,0.1057923835330154,143.30049456042553,1.630424443894193,1.1666003053790135,1.4431629153069263,5.5805737340410815,820.768220859189,242.30049456042553
