Al,B,Ba,Bi,Ca,Ce,Co,Cr,Cs,Cu,Fe,K,La,Li,Mg,Mn,Mo,Na,Nb,Nd,Ni,P,Rb,S,Sb,Si,Sn,Sr,Te,Ti,V,W,Zn,Zr,Ac_source,Fa_source,Stabilizer,Ratio_Ac_Fa,Ratio_Stab_Fa,O_content,LHSV_mlhg,Temperature_K,Pressure_bar,Y_Acryl_Ac,Y_Acryl_Fa,doi,Link_to_excel,Ac_mmolming,Fa_mmolming,MeOH_mmolming,Water_mmolming,STY_Acryl_mmolhg,Cluster_n,Cluster_title
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096618357487922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5072463768115942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4830917874396135,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,2.0,653,1,0.0314760515021459,0.1573802575107296,10.1021/acs.iecr.7b03521,,0.4184349729749413,0.0836869945949882,0.0,0.0,0.7902408455794973,3,P-V-Ti
0.0,0.0,0.0,0.0,0.0,0.0,0.0096618357487922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5072463768115942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4830917874396135,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,2.0,653,1,0.0336221459227467,0.1681107296137338,10.1021/acs.iecr.7b03521,,0.4184349729749413,0.0836869945949882,0.0,0.0,0.8441209032326448,3,P-V-Ti
0.0,0.0,0.0,0.0096618357487922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5072463768115942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4830917874396135,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,2.0,653,1,0.0360066952789699,0.1800334763948497,10.1021/acs.iecr.7b03521,,0.4184349729749413,0.0836869945949882,0.0,0.0,0.9039876339583642,3,P-V-Ti
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096618357487922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5072463768115942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4830917874396134,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,2.0,653,1,0.0364836051502145,0.1824180257510729,10.1021/acs.iecr.7b03521,,0.4184349729749413,0.0836869945949882,0.0,0.0,0.915960980103508,3,P-V-Ti
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096618357487922,0.5072463768115942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4830917874396134,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,2.0,653,1,0.0374374248927038,0.1871871244635192,10.1021/acs.iecr.7b03521,,0.4184349729749413,0.0836869945949882,0.0,0.0,0.9399076723937958,3,P-V-Ti
0.0,0.0,0.0,0.0,0.0,0.0096618357487922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5072463768115941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4830917874396135,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,2.0,653,1,0.0402988841201716,0.2014944206008583,10.1021/acs.iecr.7b03521,,0.4184349729749413,0.0836869945949882,0.0,0.0,1.0117477492646592,3,P-V-Ti
0.0,0.0,0.0096618357487922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5072463768115942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4830917874396135,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,2.0,653,1,0.0414911587982832,0.2074557939914162,10.1021/acs.iecr.7b03521,,0.4184349729749413,0.0836869945949882,0.0,0.0,1.0416811146275191,3,P-V-Ti
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5072463768115942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4830917874396134,0.0,0.0,0.0096618357487922,MAc,TRX,None,5.0,0.0,0.0,2.0,653,1,0.044352618025751,0.2217630901287553,10.1021/acs.iecr.7b03521,1,0.4184349729749413,0.0836869945949882,0.0,0.0,1.1135211914983825,3,P-V-Ti
0.0,0.1455794859253526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485264953084508,0.0,0.0,0.0,0.7913360701736613,0.0,0.0,0.0,0.0,0.0,0.0145579485925352,0.0,0.0,HAc,FORM,MeOH + H$_2$O,1.0,0.0,0.0,,653,1,0.5061599999999999,0.5061599999999999,10.15587/1729-4061.2013.19130,,,,,,,1,Si-P-V
0.0,0.1585719332054649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0528573110684883,0.0,0.0,0.0,0.7727135624055003,0.0,0.0,0.0,0.0,0.0095143159923278,0.0063428773282185,0.0,0.0,HAc,FORM,MeOH + H$_2$O,1.0,0.0,0.0,,593,1,0.572507,0.572507,10.15587/1729-4061.2015.37405,,,,,,,1,Si-P-V
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,HAc,FORM,MeOH + H$_2$O,1.0,0.0,0.0,,623,1,0.1374831,0.1374831,10.1109/NAP.2017.8190167,,,,,,,3,P-V-Ti
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999999,0.1333333333333333,0.0,0.0,0.0,HAc,FORM,MeOH + H$_2$O,1.0,0.0,0.0,,623,1,0.31,0.31,10.1109/NAP.2017.8190167,,,,,,,3,P-V-Ti
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999999,0.1333333333333333,0.0,0.0,0.0,HAc,FORM,MeOH + H$_2$O,1.0,0.0,0.0,,623,1,0.0198,0.0198,10.1109/NAP.2017.8190167,,,,,,,3,P-V-Ti
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999999,0.1333333333333333,0.0,0.0,0.0,HAc,FORM,MeOH + H$_2$O,1.0,0.0,0.0,,623,1,0.28956,0.28956,10.1109/NAP.2017.8190167,,,,,,,3,P-V-Ti
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049751243781094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7462686567164178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2487562189054726,0.0,0.0,0.0,0.0,HAc,FORM,MeOH + H$_2$O,1.0,0.0,0.0,,623,1,0.0104,0.0104,10.1007/s11144-018-1443-8,,,,,,,3,P-V-Ti
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049751243781094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7462686567164178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2487562189054726,0.0,0.0,0.0,0.0,HAc,FORM,MeOH + H$_2$O,1.0,0.0,0.0,,653,1,0.357,0.357,10.1007/s11144-018-1443-8,,,,,,,3,P-V-Ti
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049751243781094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7462686567164178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2487562189054726,0.0,0.0,0.0,0.0,HAc,FORM,MeOH + H$_2$O,1.0,0.0,0.0,,653,1,0.448,0.448,10.1007/s11144-018-1443-8,,,,,,,3,P-V-Ti
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049751243781094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7462686567164178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2487562189054726,0.0,0.0,0.0,0.0,HAc,FORM,MeOH + H$_2$O,1.0,0.0,0.0,,623,1,0.6080000000000001,0.6080000000000001,10.1007/s11144-018-1443-8,,,,,,,3,P-V-Ti
0.0,0.1585719332054649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0528573110684883,0.0,0.0,0.0,0.7727135624055003,0.0,0.0,0.0,0.0,0.0095143159923278,0.0063428773282185,0.0,0.0,HAc,FORM,MeOH + H$_2$O,1.0,0.0,0.0,,653,1,0.56997,0.56997,10.1016/j.apcata.2020.117472,,,,,,,1,Si-P-V
0.0,0.1585719332054649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0528573110684883,0.0,0.0,0.0,0.7727135624055003,0.0,0.0,0.0,0.0,0.0095143159923278,0.0063428773282185,0.0,0.0,HAc,FORM,MeOH + H$_2$O,1.0,0.0,0.0,,653,1,0.676035,0.676035,10.1016/j.apcata.2020.117472,,,,,,,1,Si-P-V
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,HAc,FORM,MeOH + H$_2$O,1.0,0.0,0.0,,683,1,0.034128,0.034128,10.1007/s11237-020-09658-y,,,,,,,3,P-V-Ti
0.0,0.1585719332054649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0528573110684883,0.0,0.0,0.0,0.7727135624055003,0.0,0.0,0.0,0.0,0.0095143159923278,0.0063428773282185,0.0,0.0,HAc,FORM,MeOH + H$_2$O,1.0,0.0,0.0,,648,1,0.572,0.572,10.1007/s11237-020-09658-y,,,,,,,1,Si-P-V
0.0,0.1585719332054649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0528573110684883,0.0,0.0,0.0,0.7727135624055003,0.0,0.0,0.0,0.0,0.0095143159923278,0.0063428773282185,0.0,0.0,HAc,FORM,MeOH + H$_2$O,1.0,0.0,0.0,,648,1,0.676,0.676,10.1007/s11237-020-09658-y,,,,,,,1,Si-P-V
0.0,0.2103208541168874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0701069513722958,0.0,0.0,0.0,0.0,0.0817183989576662,0.0,0.0,0.6168217101414617,0.0126192512470132,0.0084128341646754,0.0,0.0,HAc,FORM,MeOH + H$_2$O,1.0,0.0,0.0,,648,1,0.059,0.059,10.1007/s11237-020-09658-y,,,,,,,3,P-V-Ti
0.8002711882858964,0.1393456825912351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046448560863745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083607409554741,0.0055738273036494,0.0,0.0,HAc,FORM,MeOH + H$_2$O,1.0,0.0,0.0,,648,1,0.437,0.437,10.1007/s11237-020-09658-y,,,,,,,3,P-V-Ti
0.0,0.1961057322957172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0653685774319057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7189151170428053,0.011766343937743,0.0078442292918286,0.0,0.0,HAc,FORM,MeOH + H$_2$O,1.0,0.0,0.0,,648,1,0.58696,0.58696,10.1007/s11237-020-09658-y,,,,,,,3,P-V-Ti
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527927741289028,0.0,0.0,0.0,0.9208108388066458,0.0,0.0,0.0,0.0,0.0263963870644514,0.0,0.0,0.0,HAc,FORM,MeOH + H$_2$O,3.0,0.0,0.0,2.6666666666666665,623,1,0.0616666666666666,0.185,10.1016/j.jiec.2016.06.018,,0.5419346429431326,0.1806448809810442,0.0594881019386154,0.4068126837943395,2.005158178889591,1,Si-P-V
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527927741289028,0.0,0.0,0.0,0.9208108388066458,0.0,0.0,0.0,0.0,0.0263963870644514,0.0,0.0,0.0,HAc,FORM,MeOH + H$_2$O,3.0,0.0,0.0,2.6666666666666665,623,1,0.1008,0.3024,10.1016/j.jiec.2016.06.018,,0.5419346429431326,0.1806448809810442,0.0594881019386154,0.4068126837943395,3.277620720520066,1,Si-P-V
0.0025508073200719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527723716360223,0.0,0.0,0.0,0.9182906352258944,0.0,0.0,0.0,0.0,0.0263861858180111,0.0,0.0,0.0,HAc,FORM,MeOH + H$_2$O,3.0,0.0,0.0,2.6666666666666665,623,1,0.0765333333333333,0.2296,10.1016/j.jiec.2016.06.018,,0.5419346429431326,0.1806448809810442,0.0594881019386154,0.4068126837943395,2.488563880394865,1,Si-P-V
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527927741289028,0.0,0.0,0.0,0.9208108388066458,0.0,0.0,0.0,0.0,0.0263963870644514,0.0,0.0,0.0,HAc,FORM,MeOH + H$_2$O,3.0,0.0,0.0,2.6666666666666665,643,1,0.0890413333333333,0.267124,10.1016/j.jiec.2016.06.018,,0.5419346429431326,0.1806448809810442,0.0594881019386154,0.4068126837943395,2.895274991230827,1,Si-P-V
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527927741289028,0.0,0.0,0.0,0.9208108388066458,0.0,0.0,0.0,0.0,0.0263963870644514,0.0,0.0,0.0,HAc,FORM,MeOH + H$_2$O,3.0,0.0,0.0,2.6666666666666665,643,1,0.166483,0.499449,10.1016/j.jiec.2016.06.018,,0.5419346429431326,0.1806448809810442,0.0594881019386154,0.4068126837943395,5.413374309666094,1,Si-P-V
0.0025508073200719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527723716360223,0.0,0.0,0.0,0.9182906352258944,0.0,0.0,0.0,0.0,0.0263861858180111,0.0,0.0,0.0,HAc,FORM,MeOH + H$_2$O,3.0,0.0,0.0,2.6666666666666665,643,1,0.1298346666666666,0.389504,10.1016/j.jiec.2016.06.018,,0.5419346429431326,0.1806448809810442,0.0594881019386154,0.4068126837943395,4.221714223298439,1,Si-P-V
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1119651904840146,0.0,0.0,0.0,0.8371415411141605,0.0,0.0,0.0,0.0,0.0508932684018248,0.0,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,2.3423111571442603,633,1,0.1878333333333333,0.5635,10.1039/C7RA09778F,,0.6824857948888823,0.2274952649629607,0.0,0.0,7.691614908397702,1,Si-P-V
0.0,0.0,0.0,0.0,0.0,0.0024664702096687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1085246892254268,0.0,0.0,0.0,0.8396794363715286,0.0,0.0,0.0,0.0,0.0493294041933758,0.0,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,2.3423111571442603,633,1,0.247,0.741,10.1039/C7RA09778F,,0.6824857948888823,0.2274952649629607,0.0,0.0,10.114439480253235,1,Si-P-V
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092059409232826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1012653501561095,0.0,0.0,0.0,0.8434990043041944,0.0,0.0,0.0,0.0,0.0460297046164134,0.0,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,2.3423111571442603,633,1,0.2556966666666667,0.76709,10.1039/C7RA09778F,,0.6824857948888823,0.2274952649629607,0.0,0.0,10.470560568026256,1,Si-P-V
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002468039994072,0.0,0.1085937597391715,0.0,0.0,0.0,0.8395774003853146,0.0,0.0,0.0,0.0,0.0493607998814416,0.0,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,2.3423111571442603,633,1,0.2354833333333333,0.7064499999999999,10.1039/C7RA09778F,,0.6824857948888823,0.2274952649629607,0.0,0.0,9.642841795985015,1,Si-P-V
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9027351495355318,0.0,0.0,0.0,0.0,0.0,0.0972648504644681,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,2.295081967213115,673,1,0.1194783333333333,0.358435,10.1002/jctb.6360,,0.6687244928800516,0.2229081642933505,0.0,0.0,4.793885272109226,2,Si-Cs-Zr
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080777190376295,0.0,0.0,0.0,0.8949896525108159,0.0,0.0,0.0,0.0,0.0,0.0969326284515544,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,2.295081967213115,673,1,0.1413253333333333,0.4239759999999999,10.1002/jctb.6360,1,0.6687244928800516,0.2229081642933505,0.0,0.0,5.670462711866255,1,Si-P-V
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1448599173435835,0.0,0.0,0.0,0.0,0.0120716597786319,0.0,0.0,0.0,0.8430684228777845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,2.295081967213115,633,1,0.1019766799999999,0.3059300399999999,10.1002/jctb.6360,,0.6687244928800516,0.2229081642933505,0.0,0.0,4.091658217115478,1,Si-P-V
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4854368932038835,0.0,0.2572815533980583,0.0,0.0,0.0,0.0,0.0,0.2572815533980582,0.0,0.0,0.0,0.0,HAc,FORM,MeOH + H$_2$O,0.2,0.0,0.0,1.0,633,1,0.355,0.071,10.1016/j.cej.2022.137324,,0.0388053563955353,0.1940267819776769,0.0638948910283305,0.4369487553461347,0.8265540912249036,3,P-V-Ti
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4854368932038835,0.0,0.2572815533980583,0.0,0.0,0.0,0.0,0.0,0.2572815533980582,0.0,0.0,0.0,0.0,HAc,FORM,MeOH + H$_2$O,2.5,0.0,0.0,1.0,633,1,0.1785,0.44625,10.1016/j.cej.2022.137324,,0.191626484000536,0.0766505936002144,0.025241779899777,0.1726173115318143,2.0523196436457405,3,P-V-Ti
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4854368932038835,0.0,0.2572815533980583,0.0,0.0,0.0,0.0,0.0,0.2572815533980582,0.0,0.0,0.0,0.0,HAc,FORM,MeOH + H$_2$O,0.4,0.0,0.0,1.66,633,1,0.3348,0.13392,10.1016/j.cej.2022.137324,,0.1136944759578683,0.2842361898946707,0.0936017192807812,0.640100547630033,2.283894633041659,3,P-V-Ti
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4854368932038835,0.0,0.2572815533980583,0.0,0.0,0.0,0.0,0.0,0.2572815533980582,0.0,0.0,0.0,0.0,HAc,FORM,MeOH + H$_2$O,0.4,0.0,0.0,1.0,633,1,0.315071,0.1260284,10.1016/j.fuel.2023.128414,,0.0684906481673905,0.1712266204184764,0.0563865778799887,0.3856027395361645,1.2947650205248746,3,P-V-Ti
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007749624534376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4816749395464194,0.0,0.2552877179596023,0.0,0.0,0.0,0.0,0.0,0.2552877179596022,0.0,0.0,0.0,0.0,HAc,FORM,MeOH + H$_2$O,0.4,0.0,0.0,1.0,633,1,0.4298688,0.17194752,10.1016/j.fuel.2023.128414,,0.0684906481673905,0.1712266204184764,0.0563865778799887,0.3856027395361645,1.7665195643363028,3,P-V-Ti
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007749624534376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4816749395464194,0.0,0.2552877179596023,0.0,0.0,0.0,0.0,0.0,0.2552877179596022,0.0,0.0,0.0,0.0,HAc,FORM,MeOH + H$_2$O,2.5,0.0,0.0,1.0,633,1,0.2516138,0.6290344999999999,10.1016/j.fuel.2023.128414,,0.191626484000536,0.0766505936002144,0.025241779899777,0.1726173115318143,2.892952069200844,3,P-V-Ti
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3472222222222222,0.0,0.3263888888888889,0.0,0.0,0.0,0.0,0.0,0.3263888888888889,0.0,0.0,0.0,0.0,HAc,FORM,MeOH + H$_2$O,0.4,0.0,0.21,1.0,633,1,0.39694186,0.158776744,10.1039/D2CC06618A,,0.0684906481673905,0.1712266204184764,0.0563865778799887,0.3856027395361645,1.6312083165701758,3,P-V-Ti
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3472222222222222,0.0,0.3263888888888889,0.0,0.0,0.0,0.0,0.0,0.3263888888888889,0.0,0.0,0.0,0.0,HAc,FORM,MeOH + H$_2$O,2.5,0.0,0.21,1.0,633,1,0.22883056,0.5720763999999999,10.1039/D2CC06618A,,0.191626484000536,0.0766505936002144,0.025241779899777,0.1726173115318143,2.6309997386804214,3,P-V-Ti
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3472222222222222,0.0,0.3263888888888889,0.0,0.0,0.0,0.0,0.0,0.3263888888888889,0.0,0.0,0.0,0.0,HAc,FORM,MeOH + H$_2$O,2.5,0.0,0.21,5.0,633,1,0.1277268,0.319317,10.1039/D2CC06618A,1,0.9581324200026798,0.3832529680010719,0.1262088994988852,0.8630865576590718,7.342751278991897,3,P-V-Ti
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4126431684398502,0.0,0.2475859010639101,0.0,0.0,0.0,0.0,0.0,0.3397709304962398,0.0,0.0,0.0,0.0,HAc,MeOH,None,0.5,0.0,0.21,1.5,653,1,0.1832424860194942,0.0916212430097471,10.1016/j.jcat.2024.115612,1,0.1807606985491203,0.3615213970982406,0.0,0.0,1.987382386605672,3,P-V-Ti
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1212966988560943,0.0,0.0,0.0,0.8353830515524434,0.0,0.0,0.0,0.0,0.0433202495914622,0.0,0.0,0.0,MAc,DMM,None,1.6,0.0,0.0,,643,1,0.0705256124999999,0.11284098,10.4028/www.scientific.net/AMR.233-235.2859,,,,,,,1,Si-P-V
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1212966988560943,0.0,0.0,0.0,0.8353830515524434,0.0,0.0,0.0,0.0,0.0433202495914622,0.0,0.0,0.0,MAc,DMM,None,1.6,0.0,0.0,,673,1,0.28848661875,0.4615785899999999,10.4028/www.scientific.net/AMR.233-235.2859,,,,,,,1,Si-P-V
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1080848099890603,0.0,0.0,0.0,0.8378727850164095,0.0,0.0,0.0,0.0,0.0540424049945301,0.0,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,5.0,623,1,0.156672,0.470016,10.1016/j.apcata.2023.119441,VPO-SiO2,1.456864073774398,0.4856213579247994,0.0,0.0,13.69498848998295,1,Si-P-V
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078713419785482,0.0,0.0,0.0,0.0,0.0,0.0,0.1049512263806435,0.0,0.0,0.0,0.8347018184504864,0.0,0.0,0.0,0.0,0.0524756131903217,0.0,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,5.0,623,1,0.1984775799999999,0.5954327399999999,10.1016/j.apcata.2023.119441,VPO1%Mg-SiO2,1.456864073774398,0.4856213579247994,0.0,0.0,17.349291345101037,1,Si-P-V
