Al,B,Ba,Bi,Ca,Ce,Co,Cr,Cs,Cu,Fe,K,La,Li,Mg,Mn,Mo,Na,Nb,Nd,Ni,P,Rb,S,Sb,Si,Sn,Sr,Te,Ti,V,W,Zn,Zr,Ac_source,Fa_source,Stabilizer,Ratio_Ac_Fa,Ratio_Stab_Fa,O_content,LHSV_mlhg,Temperature_K,Pressure_bar,g_cat,Fa_mmolmin,Ac_mmolmin,Y_Acryl_Ac,Y_Acryl_Fa,STY_Acryl_mmolhg,doi,Link_to_excel,Density,Ac_mmolming,Fa_mmolming,MeOH_mmolming,Water_mmolming,STY_Acryl_mmolhg_Ac,STY_Acryl_mmolhg_Fa
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,2.0,643,1,3.0,0.2516198704103672,1.2580993520518362,0.08254,0.4127,2.076870410367171,10.1021/acs.iecr.7b01212,,1.0053234973701344,0.4184349729749413,0.08368699459498827,0.0,0.0,2.072257360161099,2.0722573601610996
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5121951219512195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4878048780487804,0.0,0.0,0.0,MAc,TRX,None,2.5,0.0,0.21,2.0,643,1,3.0,0.5032397408207344,1.258099352051836,0.22000000000000003,0.55,5.535637149028079,10.1002/ceat.201700500,,1.0806356377752255,0.41840342802863045,0.16736137121145217,0.0,0.0,5.522925249977923,5.522925249977923
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5121951219512195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4878048780487804,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,1.6666666666666667,643,1,3.0,0.20968322534197267,1.0484161267098635,0.061,0.305,1.2790676745860332,10.1016/j.cattod.2018.06.019,VPO,1.0053234973701344,0.34869581081245116,0.06973916216249024,0.0,0.0,1.2762266675735712,1.2762266675735714
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5072463768115942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48309178743961345,0.0,0.0,0.00966183574879227,MAc,TRX,None,5.0,0.0,0.0,1.6666666666666667,643,1,3.0,0.20968322534197267,1.0484161267098635,0.08020000000000001,0.401,1.6816594672426213,10.1016/j.cattod.2018.06.019,VPO-Zr,1.0053234973701344,0.34869581081245116,0.06973916216249024,0.0,0.0,1.677924241629515,1.6779242416295153
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5121951219512195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4878048780487804,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,2.0,653,1,3.0,0.2516198704103672,1.2580993520518362,0.030760686695278965,0.15380343347639483,0.774,10.1021/acs.iecr.7b03521,,1.0053234973701344,0.4184349729749413,0.08368699459498827,0.0,0.0,0.7722808263617814,0.7722808263617815
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009661835748792268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5072463768115942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48309178743961345,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,2.0,653,1,3.0,0.2516198704103672,1.2580993520518362,0.031237596566523595,0.15618798283261798,0.7859999999999999,10.1021/acs.iecr.7b03521,,1.0053234973701344,0.4184349729749413,0.08368699459498827,0.0,0.0,0.7842541725069252,0.7842541725069253
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00966183574879227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5072463768115942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4830917874396135,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,2.0,653,1,3.0,0.2516198704103672,1.2580993520518362,0.03147605150214592,0.1573802575107296,0.792,10.1021/acs.iecr.7b03521,,1.0053234973701344,0.4184349729749413,0.08368699459498827,0.0,0.0,0.7902408455794973,0.7902408455794974
0.0,0.0,0.0,0.0,0.0,0.0,0.00966183574879227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5072463768115942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4830917874396135,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,2.0,653,1,3.0,0.2516198704103672,1.2580993520518362,0.033622145922746774,0.16811072961373388,0.846,10.1021/acs.iecr.7b03521,,1.0053234973701344,0.4184349729749413,0.08368699459498827,0.0,0.0,0.8441209032326448,0.8441209032326449
0.0,0.0,0.0,0.009661835748792272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5072463768115942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4830917874396135,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,2.0,653,1,3.0,0.2516198704103672,1.2580993520518362,0.03600669527896995,0.18003347639484976,0.9059999999999999,10.1021/acs.iecr.7b03521,,1.0053234973701344,0.4184349729749413,0.08368699459498827,0.0,0.0,0.9039876339583642,0.9039876339583643
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00966183574879227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5072463768115942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48309178743961345,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,2.0,653,1,3.0,0.2516198704103672,1.2580993520518362,0.036483605150214586,0.18241802575107294,0.918,10.1021/acs.iecr.7b03521,,1.0053234973701344,0.4184349729749413,0.08368699459498827,0.0,0.0,0.9159609801035081,0.9159609801035082
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00966183574879227,0.5072463768115942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48309178743961345,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,2.0,653,1,3.0,0.2516198704103672,1.2580993520518362,0.03743742489270385,0.18718712446351926,0.942,10.1021/acs.iecr.7b03521,,1.0053234973701344,0.4184349729749413,0.08368699459498827,0.0,0.0,0.9399076723937958,0.939907672393796
0.0,0.0,0.0,0.0,0.0,0.00966183574879227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5072463768115941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4830917874396135,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,2.0,653,1,3.0,0.2516198704103672,1.2580993520518362,0.04029888412017166,0.2014944206008583,1.0139999999999998,10.1021/acs.iecr.7b03521,,1.0053234973701344,0.4184349729749413,0.08368699459498827,0.0,0.0,1.0117477492646592,1.0117477492646592
0.0,0.0,0.009661835748792272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5072463768115942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48309178743961356,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,2.0,653,1,3.0,0.2516198704103672,1.2580993520518362,0.04149115879828326,0.20745579399141628,1.044,10.1021/acs.iecr.7b03521,,1.0053234973701344,0.4184349729749413,0.08368699459498827,0.0,0.0,1.0416811146275191,1.0416811146275191
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5072463768115942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48309178743961345,0.0,0.0,0.00966183574879227,MAc,TRX,None,5.0,0.0,0.0,2.0,653,1,3.0,0.2516198704103672,1.2580993520518362,0.044352618025751064,0.22176309012875534,1.116,10.1021/acs.iecr.7b03521,1,1.0053234973701344,0.4184349729749413,0.08368699459498827,0.0,0.0,1.1135211914983825,1.1135211914983827
0.0,0.1455794859253526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04852649530845087,0.0,0.0,0.0,0.7913360701736613,0.0,0.0,0.0,0.0,0.0,0.014557948592535263,0.0,0.0,HAc,FORM,"MeOH 
 + H$_2$O",1.0,0.0,0.0,,653,1,3.5,,,0.5061599999999999,0.5061599999999999,,10.15587/1729-4061.2013.19130,,,,,,,,
0.0,0.15857193320546492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05285731106848831,0.0,0.0,0.0,0.7727135624055003,0.0,0.0,0.0,0.0,0.009514315992327896,0.006342877328218597,0.0,0.0,HAc,FORM,"MeOH 
 + H$_2$O",1.0,0.0,0.0,,593,1,3.5,,,0.572507,0.572507,,10.15587/1729-4061.2015.37405,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
 + H$_2$O",1.0,0.0,0.0,,623,1,3.5,,,0.1374831,0.1374831,,10.1109/NAP.2017.8190167,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.13333333333333333,0.0,0.0,0.0,HAc,FORM,"MeOH 
 + H$_2$O",1.0,0.0,0.0,,623,1,3.5,,,0.31,0.31,,10.1109/NAP.2017.8190167,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.13333333333333333,0.0,0.0,0.0,HAc,FORM,"MeOH 
 + H$_2$O",1.0,0.0,0.0,,623,1,3.5,,,0.0198,0.0198,,10.1109/NAP.2017.8190167,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.13333333333333333,0.0,0.0,0.0,HAc,FORM,"MeOH 
 + H$_2$O",1.0,0.0,0.0,,623,1,3.5,,,0.28956,0.28956,,10.1109/NAP.2017.8190167,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049751243781094535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7462686567164178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24875621890547264,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
 + H$_2$O",1.0,0.0,0.0,,623,1,2.5,,,0.010400000000000001,0.010400000000000001,,10.1007/s11144-018-1443-8,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049751243781094535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7462686567164178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24875621890547264,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
 + H$_2$O",1.0,0.0,0.0,,653,1,2.5,,,0.357,0.357,,10.1007/s11144-018-1443-8,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049751243781094535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7462686567164178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24875621890547264,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
 + H$_2$O",1.0,0.0,0.0,,653,1,2.5,,,0.44800000000000006,0.44800000000000006,,10.1007/s11144-018-1443-8,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049751243781094535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7462686567164178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24875621890547264,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
 + H$_2$O",1.0,0.0,0.0,,623,1,2.5,,,0.6080000000000001,0.6080000000000001,,10.1007/s11144-018-1443-8,,,,,,,,
0.0,0.15857193320546492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05285731106848831,0.0,0.0,0.0,0.7727135624055003,0.0,0.0,0.0,0.0,0.009514315992327896,0.006342877328218597,0.0,0.0,HAc,FORM,"MeOH 
 + H$_2$O",1.0,0.0,0.0,,653,1,3.5,,,0.56997,0.56997,,10.1016/j.apcata.2020.117472,,,,,,,,
0.0,0.15857193320546492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05285731106848831,0.0,0.0,0.0,0.7727135624055003,0.0,0.0,0.0,0.0,0.009514315992327896,0.006342877328218597,0.0,0.0,HAc,FORM,"MeOH 
 + H$_2$O",1.0,0.0,0.0,,653,1,3.5,,,0.676035,0.676035,,10.1016/j.apcata.2020.117472,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,HAc,FORM,"MeOH 
 + H$_2$O",1.0,0.0,0.0,,683,1,,,,0.034128,0.034128,,10.1007/s11237-020-09658-y,,,,,,,,
0.0,0.15857193320546492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05285731106848831,0.0,0.0,0.0,0.7727135624055003,0.0,0.0,0.0,0.0,0.009514315992327896,0.006342877328218597,0.0,0.0,HAc,FORM,"MeOH 
 + H$_2$O",1.0,0.0,0.0,,648,1,0.88,,,0.572,0.572,,10.1007/s11237-020-09658-y,,,,,,,,
0.0,0.15857193320546492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05285731106848831,0.0,0.0,0.0,0.7727135624055003,0.0,0.0,0.0,0.0,0.009514315992327896,0.006342877328218597,0.0,0.0,HAc,FORM,"MeOH 
 + H$_2$O",1.0,0.0,0.0,,648,1,0.88,,,0.676,0.676,,10.1007/s11237-020-09658-y,,,,,,,,
0.0,0.21032085411688747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07010695137229582,0.0,0.0,0.0,0.0,0.08171839895766621,0.0,0.0,0.6168217101414617,0.012619251247013248,0.008412834164675498,0.0,0.0,HAc,FORM,"MeOH 
 + H$_2$O",1.0,0.0,0.0,,648,1,0.88,,,0.059,0.059,,10.1007/s11237-020-09658-y,,,,,,,,
0.8002711882858964,0.13934568259123511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04644856086374505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008360740955474108,0.005573827303649405,0.0,0.0,HAc,FORM,"MeOH 
 + H$_2$O",1.0,0.0,0.0,,648,1,0.88,,,0.437,0.437,,10.1007/s11237-020-09658-y,,,,,,,,
0.0,0.1961057322957172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06536857743190574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7189151170428053,0.011766343937743033,0.007844229291828687,0.0,0.0,HAc,FORM,"MeOH 
 + H$_2$O",1.0,0.0,0.0,,648,1,0.88,,,0.58696,0.58696,,10.1007/s11237-020-09658-y,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527927741289028,0.0,0.0,0.0,0.9208108388066458,0.0,0.0,0.0,0.0,0.026396387064451403,0.0,0.0,0.0,HAc,FORM,"MeOH 
 + H$_2$O",3.0,0.0,0.0,2.6666666666666665,623,1,3.0,0.5415746152096682,1.6247238456290043,0.06166666666666667,0.185,2.003826076275772,10.1016/j.jiec.2016.06.018,,1.06210584973537,0.5419346429431326,0.18064488098104423,0.0,0.0,2.005158178889591,2.005158178889591
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527927741289028,0.0,0.0,0.0,0.9208108388066458,0.0,0.0,0.0,0.0,0.026396387064451403,0.0,0.0,0.0,HAc,FORM,"MeOH 
 + H$_2$O",3.0,0.0,0.0,2.6666666666666665,623,1,3.0,0.5415746152096682,1.6247238456290043,0.1008,0.3024,3.275443272788073,10.1016/j.jiec.2016.06.018,,1.06210584973537,0.5419346429431326,0.18064488098104423,0.0,0.0,3.277620720520066,3.2776207205200665
0.002550807320071929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05277237163602234,0.0,0.0,0.0,0.9182906352258945,0.0,0.0,0.0,0.0,0.026386185818011176,0.0,0.0,0.0,HAc,FORM,"MeOH 
 + H$_2$O",3.0,0.0,0.0,2.6666666666666665,623,1,3.0,0.5415746152096682,1.6247238456290043,0.07653333333333333,0.2296,2.486910633042796,10.1016/j.jiec.2016.06.018,,1.06210584973537,0.5419346429431326,0.18064488098104423,0.0,0.0,2.488563880394865,2.4885638803948655
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527927741289028,0.0,0.0,0.0,0.9208108388066458,0.0,0.0,0.0,0.0,0.026396387064451403,0.0,0.0,0.0,HAc,FORM,"MeOH 
 + H$_2$O",3.0,0.0,0.0,2.6666666666666665,643,1,3.0,0.5415746152096682,1.6247238456290043,0.08904133333333332,0.267124,2.893351550265347,10.1016/j.jiec.2016.06.018,,1.06210584973537,0.5419346429431326,0.18064488098104423,0.0,0.0,2.895274991230827,2.8952749912308273
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527927741289028,0.0,0.0,0.0,0.9208108388066458,0.0,0.0,0.0,0.0,0.026396387064451403,0.0,0.0,0.0,HAc,FORM,"MeOH 
 + H$_2$O",3.0,0.0,0.0,2.6666666666666665,643,1,3.0,0.5415746152096682,1.6247238456290043,0.16648300000000002,0.49944900000000003,5.409777999837072,10.1016/j.jiec.2016.06.018,,1.06210584973537,0.5419346429431326,0.18064488098104423,0.0,0.0,5.413374309666094,5.413374309666094
0.002550807320071929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05277237163602234,0.0,0.0,0.0,0.9182906352258945,0.0,0.0,0.0,0.0,0.026386185818011176,0.0,0.0,0.0,HAc,FORM,"MeOH 
 + H$_2$O",3.0,0.0,0.0,2.6666666666666665,643,1,3.0,0.5415746152096682,1.6247238456290043,0.12983466666666668,0.389504,4.218909578452532,10.1016/j.jiec.2016.06.018,,1.06210584973537,0.5419346429431326,0.18064488098104423,0.0,0.0,4.221714223298439,4.221714223298439
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1119651904840146,0.0,0.0,0.0,0.8371415411141605,0.0,0.0,0.0,0.0,0.050893268401824815,0.0,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,2.3423111571442603,633,1,3.0,0.6819551495543504,2.0458654486630508,0.18783333333333332,0.5635,7.685634535477528,10.1039/C7RA09778F,,1.224814764103612,0.6824857948888823,0.22749526496296077,0.0,0.0,7.691614908397702,7.691614908397704
0.0,0.0,0.0,0.0,0.0,0.002466470209668792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10852468922542682,0.0,0.0,0.0,0.8396794363715286,0.0,0.0,0.0,0.0,0.04932940419337582,0.0,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,2.3423111571442603,633,1,3.0,0.6819551495543504,2.0458654486630508,0.247,0.741,10.106575316395473,10.1039/C7RA09778F,,1.224814764103612,0.6824857948888823,0.22749526496296077,0.0,0.0,10.114439480253235,10.114439480253235
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009205940923282686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10126535015610953,0.0,0.0,0.0,0.8434990043041944,0.0,0.0,0.0,0.0,0.046029704616413425,0.0,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,2.3423111571442603,633,1,3.0,0.6819551495543504,2.0458654486630508,0.2556966666666667,0.76709,10.462419513432934,10.1039/C7RA09778F,,1.224814764103612,0.6824857948888823,0.22749526496296077,0.0,0.0,10.470560568026256,10.470560568026256
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024680399940720807,0.0,0.10859375973917153,0.0,0.0,0.0,0.8395774003853146,0.0,0.0,0.0,0.0,0.049360799881441604,0.0,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,2.3423111571442603,633,1,3.0,0.6819551495543504,2.0458654486630508,0.2354833333333333,0.7064499999999999,9.635344308053416,10.1039/C7RA09778F,,1.224814764103612,0.6824857948888823,0.22749526496296077,0.0,0.0,9.642841795985015,9.642841795985017
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9027351495355318,0.0,0.0,0.0,0.0,0.0,0.09726485046446812,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,2.295081967213115,673,1,3.0,0.6660957274716911,1.9982871824150732,0.11947833333333334,0.358435,4.775040441526312,10.1002/jctb.6360,,1.224814764103612,0.6687244928800516,0.22290816429335056,0.0,0.0,4.793885272109226,4.793885272109226
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008077719037629539,0.0,0.0,0.0,0.8949896525108159,0.0,0.0,0.0,0.0,0.0,0.09693262845155447,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,2.295081967213115,673,1,3.0,0.6660957274716911,1.9982871824150732,0.14132533333333333,0.42397599999999996,5.648172043010754,10.1002/jctb.6360,1,1.224814764103612,0.6687244928800516,0.22290816429335056,0.0,0.0,5.670462711866255,5.670462711866255
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14485991734358356,0.0,0.0,0.0,0.0,0.012071659778631963,0.0,0.0,0.0,0.8430684228777845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,2.295081967213115,633,1,3.0,0.6660957274716911,1.9982871824150732,0.10197667999999999,0.30593003999999996,4.0755738509848705,10.1002/jctb.6360,,1.224814764103612,0.6687244928800516,0.22290816429335056,0.0,0.0,4.091658217115478,4.091658217115478
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4854368932038835,0.0,0.2572815533980583,0.0,0.0,0.0,0.0,0.0,0.25728155339805825,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
 + H$_2$O",0.2,0.0,0.0,1.0,633,1,3.0,0.5820064672811631,0.11640129345623262,0.355,0.071,0.8264491835392516,10.1016/j.cej.2022.137324,,1.0846736876535956,0.03880535639553538,0.1940267819776769,0.0,0.0,0.8265540912249036,0.8265540912249035
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4854368932038835,0.0,0.2572815533980583,0.0,0.0,0.0,0.0,0.0,0.25728155339805825,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
 + H$_2$O",2.5,0.0,0.0,1.0,633,1,3.0,0.22980772868652016,0.5745193217163006,0.1785,0.44625,2.051033978527193,10.1016/j.cej.2022.137324,,1.0636978963103265,0.191626484000536,0.0766505936002144,0.0,0.0,2.0523196436457405,2.0523196436457405
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4854368932038835,0.0,0.2572815533980583,0.0,0.0,0.0,0.0,0.0,0.25728155339805825,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
 + H$_2$O",0.4,0.0,0.0,1.66,633,1,3.0,0.8525175693665376,0.341007027746615,0.33480000000000004,0.13392,2.2833830577913345,10.1016/j.cej.2022.137324,,1.0805991693201102,0.11369447595786832,0.28423618989467075,0.0,0.0,2.283894633041659,2.2838946330416587
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4854368932038835,0.0,0.2572815533980583,0.0,0.0,0.0,0.0,0.0,0.25728155339805825,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
 + H$_2$O",0.4,0.0,0.0,1.0,633,1,3.0,0.5135648008232154,0.2054259203292862,0.315071,0.1260284,1.2944750028813707,10.1016/j.fuel.2023.128414,,1.0805991693201102,0.06849064816739056,0.1712266204184764,0.0,0.0,1.2947650205248746,1.2947650205248746
