Al,B,Ba,Bi,Ca,Ce,Co,Cr,Cs,Cu,Fe,K,La,Li,Mg,Mn,Mo,Na,Nb,Nd,Ni,P,Rb,S,Sb,Si,Sn,Sr,Te,Ti,V,W,Zn,Zr,Ac_source,Fa_source,Stabilizer,Ratio_Ac_Fa,Ratio_Stab_Fa,O_content,LHSV_mlhg,Temperature_K,Pressure_bar,Y_Acryl_Ac,Y_Acryl_Fa,doi,Link_to_excel,Year,SSA_m2g,Ac_mmolming,Fa_mmolming,MeOH_mmolming,Water_mmolming,STY_Acryl_mmolhg,Cluster_n,Cluster_title,av_cov_rad,av_n_val,av_en_pauling,var_cov_rad,var_n_val,var_en_pauling,var_pca
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133847072637405,0.0,0.0,0.0,0.7323058547251898,0.0,0.0,0.0,0.0,0.133847072637405,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.581311926474605,0.039,1.3333333333333333,633,1,0.158,0.395,10.1039/C9CC08700A,,2020,273.6539102327913,0.2555019786673813,0.1022007914669525,0.033655706533036,0.2301564153757525,2.4221587577667747,1,P-V-Ti,130.0,5.0,1.91,529.0,0.0,0.07840000000000001,0.16810239094249294
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133847072637405,0.0,0.0,0.0,0.7323058547251898,0.0,0.0,0.0,0.0,0.133847072637405,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.581311926474605,0.039,1.3333333333333333,633,1,0.198,0.495,10.1039/C9CC08700A,,2020,57.227166603456936,0.2555019786673813,0.1022007914669525,0.033655706533036,0.2301564153757525,3.0353635065684896,1,P-V-Ti,130.0,5.0,1.91,529.0,0.0,0.07840000000000001,0.16810239094249294
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.581311926474605,0.039,1.3333333333333333,633,1,0.212,0.53,10.1039/C9CC08700A,gammaVPO-deltaVPO-3-1,2020,15.0,0.2555019786673813,0.1022007914669525,0.033655706533036,0.2301564153757525,3.24998516864909,1,P-V-Ti,130.0,5.0,1.9100000000000001,529.0,0.0,0.07840000000000001,0.16810239094249294
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1015775924799303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8016818432534694,0.0967405642666003,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.5813119264746045,0.0,0.4433333333333333,633,1,0.19838,0.49595,10.1021/acssuschemeng.0c05916,,2020,4.0,0.0849544079069042,0.0339817631627617,0.0111905224222344,0.0765270081124376,1.0111953264343003,1,P-V-Ti,153.9392036486975,4.198318156746531,1.6147320858959489,253.33849251322584,0.15898806545118915,0.03811524673097055,-0.37549862463235106
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1015775924799303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8016818432534694,0.0967405642666003,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.5813119264746045,0.03,0.4433333333333333,633,1,0.2845499999999999,0.7113749999999999,10.1021/acssuschemeng.0c05916,1,2020,4.0,0.0849544079069042,0.0339817631627617,0.0111905224222344,0.0765270081124376,1.4504266061945768,1,P-V-Ti,153.9392036486975,4.198318156746531,1.6147320858959489,253.33849251322584,0.15898806545118915,0.03811524673097055,-0.37549862463235106
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1015775924799303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8016818432534694,0.0967405642666003,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.5813119264746045,0.03,0.4433333333333333,633,1,0.11895,0.297375,10.1021/acssuschemeng.0c05916,,2020,4.000006315672894,0.0849544079069042,0.0339817631627617,0.0111905224222344,0.0765270081124376,0.6063196092315759,1,P-V-Ti,153.9392036486975,4.198318156746531,1.6147320858959489,253.33849251322584,0.15898806545118915,0.03811524673097055,-0.37549862463235106
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1015775924799303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8016818432534694,0.0967405642666003,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.5813119264746045,0.03,0.4433333333333333,633,1,0.125236,0.31309,10.1021/acssuschemeng.0c05916,,2020,4.000006315672894,0.0849544079069042,0.0339817631627617,0.0111905224222344,0.0765270081124376,0.6383610137177439,1,P-V-Ti,153.9392036486975,4.198318156746531,1.6147320858959489,253.33849251322584,0.15898806545118915,0.03811524673097055,-0.37549862463235106
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.5813119264746045,0.0,0.4433333333333333,633,1,0.025912,0.06478,10.1021/acssuschemeng.0c05916,,2020,20.0,0.0849544079069042,0.0339817631627617,0.0111905224222344,0.0765270081124376,0.1320803170610222,2,Si-Cs-P,160.0,4.0,1.54,0.0,0.0,0.0,-1.1597837409890708
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.581311926474605,0.03,1.3333333333333333,633,1,0.0503426,0.1258565,10.1039/D2RA06960A,,2023,250.0,0.2555019786673813,0.1022007914669525,0.033655706533036,0.2301564153757525,0.7717580346756306,0,Al-Si-Cs,121.0,3.0,1.61,0.0,0.0,0.0,-1.1597837409890708
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.581311926474605,0.03,1.3333333333333333,633,1,0.0439424999999999,0.1098562499999999,10.1039/D2RA06960A,,2023,250.0,0.2555019786673813,0.1022007914669525,0.033655706533036,0.2301564153757525,0.673643741855484,0,Al-Si-Cs,121.0,3.0,1.61,0.0,0.0,0.0,-1.1597837409890708
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.581311926474605,0.03,1.3333333333333333,633,1,0.072688,0.18172,10.1039/D2RA06960A,,2023,15.0,0.2555019786673813,0.1022007914669525,0.033655706533036,0.2301564153757525,1.1143156695224767,2,Si-Cs-P,164.0,5.0,1.6,0.0,0.0,0.0,-1.1597837409890708
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.581311926474605,0.03,1.3333333333333333,633,1,0.1035319999999999,0.2588299999999999,10.1039/D2RA06960A,,2023,50.0,0.2555019786673813,0.1022007914669525,0.033655706533036,0.2301564153757525,1.587157851323479,2,Si-Cs-P,154.0,6.0,2.16,0.0,0.0,0.0,-1.1597837409890708
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0447511737987761,0.0,0.0,0.1078383854360289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7447072165404055,0.1027032242247894,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.581311926474605,0.03,1.3333333333333333,633,1,0.2510936,0.627734,10.1039/D2RA06960A,V-Ti-Nb,2023,6.532992501971227,0.2555019786673813,0.1022007914669525,0.033655706533036,0.2301564153757525,3.84929469784296,1,P-V-Ti,153.74464769751205,4.255292783459595,1.6220233111415765,269.537069029359,0.19011837817304708,0.03982689461799075,-0.3143433385735714
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0414603541786402,0.0,0.0,0.0,0.0,0.1082098872530035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7472727230893051,0.103057035479051,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.581311926474605,0.03,1.3333333333333333,633,1,0.2314884,0.578721,10.1039/D2RA06960A,V-Ti-Mo,2023,6.423710884896715,0.2555019786673813,0.1022007914669525,0.033655706533036,0.2301564153757525,3.548744654312774,1,P-V-Ti,153.29471460216564,4.294187631089335,1.6453169794983238,265.54308851618043,0.2905619771606607,0.05139913332739323,-0.1044882799401267
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1099378604615934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7592057107098282,0.1047027242491366,0.0261537045794417,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.581311926474605,0.03,1.3333333333333333,633,1,0.1822952199999999,0.4557380499999999,10.1039/D2RA06960A,V-Ti-W,2023,5.903980961578366,0.2555019786673813,0.1022007914669525,0.033655706533036,0.2301564153757525,2.794607364696334,1,P-V-Ti,153.49268173495048,4.266947993869614,1.625067447215169,271.7053073404942,0.24799417159748566,0.040729902372969404,-0.2508930331438068
0.0,0.0,0.0,0.0260288539352753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109951954895963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7593030436487969,0.1047161475199648,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.581311926474605,0.03,1.3333333333333333,633,1,0.1463668799999999,0.3659171999999999,10.1039/D2RA06960A,V-Ti-Bi,2023,5.8996475341554335,0.2555019786673813,0.1022007914669525,0.033655706533036,0.2301564153757525,2.2438216470822687,1,P-V-Ti,153.12718711065088,4.240696956351203,1.6302636113758717,270.4987304859149,0.18276193155447013,0.042528721669853324,-0.29116159955056736
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133847072637405,0.0,0.0,0.0,0.7323058547251898,0.0,0.0,0.0,0.0,0.133847072637405,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.5813119264746045,0.03,0.4433333333333333,633,1,0.2290287999999999,0.572572,10.1039/D3NJ00221G,VPO-MCF,2023,263.611471997107,0.0849544079069042,0.0339817631627617,0.0111905224222344,0.0765270081124376,1.1674203658577278,1,P-V-Ti,130.0,5.0,1.91,529.0,0.0,0.07840000000000001,0.16810239094249294
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1015775924799303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8016818432534694,0.0967405642666003,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.5813119264746045,0.03,0.4433333333333333,633,1,0.245156,0.6128900000000002,10.1039/D3NJ00221G,UnModifiedV-Ti,2023,4.000006315672894,0.0849544079069042,0.0339817631627617,0.0111905224222344,0.0765270081124376,1.249624969489502,1,P-V-Ti,153.9392036486975,4.198318156746531,1.6147320858959489,253.33849251322584,0.15898806545118915,0.03811524673097055,-0.37549862463235106
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1022903000348021,0.0,0.0,0.0,0.0938969584445408,0.0,0.0,0.0,0.7063934081541788,0.0974193333664782,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.5813119264746045,0.03,0.4433333333333333,633,1,0.24657582,0.61643955,10.1039/D3NJ00221G,AllylSi-V-Ti,2023,7.900054085716736,0.0849544079069042,0.0339817631627617,0.0111905224222344,0.0765270081124376,1.2568621675355645,1,P-V-Ti,153.26420842277207,4.2204049917528685,1.6230550517702884,277.0063545215062,0.17182663136328663,0.04166890466790527,-0.3041077024459964
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1022903000348021,0.0,0.0,0.0,0.0938969584445408,0.0,0.0,0.0,0.7063934081541788,0.0974193333664782,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.5813119264746045,0.03,0.4433333333333333,633,1,0.3349959999999999,0.8374899999999998,10.1039/D3NJ00221G,Glycosidil-Si-V-Ti,2023,7.900054085716736,0.0849544079069042,0.0339817631627617,0.0111905224222344,0.0765270081124376,1.7075632098708782,1,P-V-Ti,153.26420842277207,4.2204049917528685,1.6230550517702884,277.0063545215062,0.17182663136328663,0.04166890466790527,-0.3041077024459964
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133847072637405,0.0,0.0,0.0,0.7323058547251898,0.0,0.0,0.0,0.0,0.133847072637405,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.581311926474605,0.1,2.6666666666666665,633,1,0.175812,0.43953,10.2139/ssrn.4741336,1,2024,79.90701337414795,0.5110039573347626,0.204401582933905,0.0673114130660721,0.460312830751505,5.390437664816356,1,P-V-Ti,130.0,5.0,1.91,529.0,0.0,0.07840000000000001,0.16810239094249294
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,HAc,TRX,None,3.5,0.0,0.1304347826086956,1.6666666666666667,623,1,0.173558,0.607453,10.1021/acs.iecr.8b02132,,2018,19.5,0.4856334986590716,0.1387524281883062,0.0,0.0,5.05713472561627,1,P-V-Ti,126.16666666666666,5.0,1.9566666666666666,514.3055555555555,0.0,0.07622222222222223,0.13121666505550508
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082644628099173,0.0,0.0,0.5785123966942148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4132231404958677,0.0,0.0,0.0,HAc,TRX,None,3.5,0.0,0.1304347826086956,1.6666666666666667,623,1,0.1006719999999999,0.3523519999999999,10.1021/acs.iecr.8b02132,,2018,5.8,0.4856334986590716,0.1387524281883062,0.0,0.0,2.933381734620363,1,P-V-Ti,126.47933884297521,5.0,1.9537190082644629,521.786763199235,0.0,0.07663492930810739,0.14255739949515808
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.0,0.0,0.5737704918032787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4098360655737705,0.0,0.0,0.0,HAc,TRX,None,3.5,0.0,0.1304347826086956,1.6666666666666667,623,1,0.1628549999999999,0.5699924999999999,10.1021/acs.iecr.8b02132,,2018,12.5,0.4856334986590716,0.1387524281883062,0.0,0.0,4.745270605447386,1,P-V-Ti,126.78688524590163,5.0,1.9508196721311473,528.9545821015856,0.0,0.07702391830153187,0.15335435553184407
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0265486725663716,0.0,0.0,0.5309734513274337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4424778761061947,0.0,0.0,0.0,HAc,TRX,None,3.5,0.0,0.1304347826086956,1.6666666666666667,623,1,0.1485,0.5197499999999999,10.1021/acs.iecr.8b02132,,2018,17.4,0.4856334986590716,0.1387524281883062,0.0,0.0,4.326994473052328,1,P-V-Ti,128.86725663716814,5.0,1.9265486725663719,544.3629101730753,0.0,0.0785960529407158,0.18442897566719155
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0254237288135593,0.0,0.0,0.5508474576271186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423728813559322,0.0,0.0,0.0,HAc,TRX,None,3.5,0.0,0.1304347826086956,1.6666666666666667,623,1,0.156832,0.5489120000000001,10.1021/acs.iecr.8b02132,,2018,17.4,0.4856334986590716,0.1387524281883062,0.0,0.0,4.569772371701973,1,P-V-Ti,127.9406779661017,5.0,1.9377118644067797,540.6998707268027,0.0,0.07808205257110029,0.17554268814008825
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439,0.0,0.0,0.5691056910569106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4065040650406504,0.0,0.0,0.0,HAc,TRX,None,3.5,0.0,0.1304347826086956,1.6666666666666667,623,1,0.185148,0.648018,10.1021/acs.iecr.8b02132,,2018,17.4,0.4856334986590716,0.1387524281883062,0.0,0.0,5.394844260583788,1,P-V-Ti,127.08943089430895,5.0,1.9479674796747968,535.821270407826,0.0,0.07739017780421707,0.16362945349866756
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234374999999999,0.0,0.0,0.5859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.390625,0.0,0.0,0.0,HAc,TRX,None,3.5,0.0,0.1304347826086956,1.6666666666666667,623,1,0.143244,0.5013540000000001,10.1021/acs.iecr.8b02132,,2018,17.4,0.4856334986590716,0.1387524281883062,0.0,0.0,4.173845092915204,1,P-V-Ti,126.3046875,5.0,1.957421875,530.0399780273438,0.0,0.07656600952148439,0.1494662126007477
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032258064516129,0.0,0.0,0.5645161290322581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4032258064516129,0.0,0.0,0.0,HAc,TRX,None,3.5,0.0,0.1304347826086956,1.6666666666666667,623,1,0.1593959999999999,0.5578859999999999,10.1021/acs.iecr.8b02132,,2018,16.0,0.4856334986590716,0.1387524281883062,0.0,0.0,4.644482229135682,1,P-V-Ti,127.38709677419354,5.0,1.9451612903225806,542.3985431841832,0.0,0.07773465140478669,0.1734036296009849
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,HAc,TRX,None,3.5,0.0,0.1304347826086956,1.6666666666666667,623,1,0.1133639999999999,0.3967739999999999,10.1021/acs.iecr.8b02132,,2018,10.7,0.4856334986590716,0.1387524281883062,0.0,0.0,3.3032013565192195,1,P-V-Ti,127.67999999999998,5.0,1.9424,548.6976,0.0,0.07805824000000001,0.18269688627367467
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,HAc,TRX,None,3.5,0.0,0.1304347826086956,1.6666666666666667,623,1,0.176,0.616,10.1039/C8RA09241A,,2019,21.61,0.4856334986590716,0.1387524281883062,0.0,0.0,5.128289745839796,1,P-V-Ti,126.16666666666666,5.0,1.9566666666666666,514.3055555555555,0.0,0.07622222222222223,0.13121666505550508
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439,0.0,0.0,0.0,0.0,0.5691056910569106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4065040650406503,0.0,0.0,0.0,HAc,TRX,None,3.5,0.0,0.1304347826086956,1.6666666666666667,623,1,0.142,0.4969999999999999,10.1039/C8RA09241A,,2019,11.225433436298845,0.4856334986590716,0.1387524281883062,0.0,0.0,4.13759740857529,1,P-V-Ti,126.84552845528455,5.024390243902439,1.9616260162601629,520.1956507369952,0.02379535990481854,0.07534694956705666,0.1486128614309305
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5691056910569106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4065040650406505,0.024390243902439,0.0,0.0,HAc,TRX,None,3.5,0.0,0.1304347826086956,1.6666666666666667,623,1,0.197,0.6895,10.1039/C8RA09241A,,2019,11.225433436298845,0.4856334986590716,0.1387524281883062,0.0,0.0,5.740187954150227,1,P-V-Ti,127.04065040650407,5.02439024390244,1.950406504065041,532.3154207151828,0.02379535990481854,0.07593072906338821,0.16607874125931613
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5691056910569106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4065040650406504,0.0,0.0,0.0,HAc,TRX,None,3.5,0.0,0.1304347826086956,1.6666666666666667,623,1,0.072,0.252,10.1039/C8RA09241A,,2019,11.225433436298845,0.4856334986590716,0.1387524281883062,0.0,0.0,2.097936714207189,1,P-V-Ti,126.47967479674796,5.024390243902438,1.9494308943089431,505.6804811950558,0.023795359904818535,0.0764573996959482,0.14703396648895073
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5691056910569106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4065040650406503,0.0,0.0,0.0,HAc,TRX,None,3.5,0.0,0.1304347826086956,1.6666666666666667,623,1,0.172,0.602,10.1039/C8RA09241A,,2019,10.79,0.4856334986590716,0.1387524281883062,0.0,0.0,5.011737706161618,1,P-V-Ti,128.1382113821138,4.951219512195122,1.9357723577235775,657.2410602154799,0.09518143961927415,0.09182602947980698,0.5155552935845504
0.0,0.0,0.0,0.0,0.0,0.024390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5691056910569104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4065040650406504,0.0,0.0,0.0,HAc,TRX,None,3.5,0.0,0.1304347826086956,1.6666666666666667,623,1,0.204,0.714,10.1039/C8RA09241A,,2019,11.225433436298845,0.4856334986590716,0.1387524281883062,0.0,0.0,5.944154023587036,1,P-V-Ti,128.0650406504065,4.975609756097562,1.936260162601626,645.9144689007865,0.023795359904818538,0.09102015995769713,0.4325692825261263
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9769545996061612,0.0,0.0,0.0,0.0,0.0230454003938388,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",10.0,2.5813119264746045,0.0,2.0,643,1,0.01693,0.1693,10.1021/acs.iecr.5b01422,,2015,362.7,0.5157041230938302,0.051570412309383,0.0169826342590849,0.1161366860883381,0.5238522482387127,2,Si-Cs-P,153.0,5.0,1.63,0.0,0.0,0.0,-1.1597837409890708
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0704626346521857,0.0,0.0,0.0,0.90811580458234,0.0,0.0,0.0,0.0,0.0214215607654744,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",10.0,2.5813119264746045,0.0,2.0,643,1,0.0219,0.219,10.1021/acs.iecr.5b01422,1,2015,282.2,0.5157041230938302,0.051570412309383,0.0169826342590849,0.1161366860883381,0.6776352177452929,1,P-V-Ti,117.72427952089822,5.0,2.0594435536586304,378.30668671896115,0.0,0.05606662426988007,-0.21016520996622162
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0704626346521857,0.0,0.0,0.0,0.90811580458234,0.0,0.0,0.0,0.0,0.0214215607654744,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",10.0,2.5813119264746045,0.0,2.0,643,1,0.0219,0.219,10.1016/j.cej.2016.04.107,1,2016,321.0,0.5157041230938302,0.051570412309383,0.0169826342590849,0.1161366860883381,0.6776352177452929,1,P-V-Ti,117.72427952089822,5.0,2.0594435536586304,378.30668671896115,0.0,0.05606662426988007,-0.21016520996622162
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0704626346521857,0.0,0.0,0.0,0.90811580458234,0.0,0.0,0.0,0.0,0.0214215607654744,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",7.5,2.581311926474605,0.0,2.0,643,1,0.03176,0.2382,10.1016/j.cej.2016.04.107,,2016,321.0,0.4966335489675121,0.0662178065290016,0.0218061624749948,0.1491226512633049,0.946384890912491,1,P-V-Ti,117.72427952089822,5.0,2.0594435536586304,378.30668671896115,0.0,0.05606662426988007,-0.21016520996622162
