Al,B,Ba,Bi,Ca,Ce,Co,Cr,Cs,Cu,Fe,K,La,Li,Mg,Mn,Mo,Na,Nb,Nd,Ni,P,Rb,S,Sb,Si,Sn,Sr,Te,Ti,V,W,Zn,Zr,Ac_source,Fa_source,Stabilizer,Ratio_Ac_Fa,Ratio_Stab_Fa,O_content,LHSV_mlhg,Temperature_K,Pressure_bar,Y_Acryl_Ac,Y_Acryl_Fa,doi,Link_to_excel,Year,SSA_m2g,Ac_mmolming,Fa_mmolming,MeOH_mmolming,Water_mmolming,STY_Acryl_mmolhg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00966183574879227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5072463768115942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4830917874396135,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,2.0,653,1,0.03147605150214592,0.1573802575107296,10.1021/acs.iecr.7b03521,,2018,8.4242435301468,0.4184349729749413,0.08368699459498827,0.0,0.0,0.7902408455794973
0.0,0.0,0.0,0.0,0.0,0.0,0.00966183574879227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5072463768115942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4830917874396135,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,2.0,653,1,0.033622145922746774,0.16811072961373388,10.1021/acs.iecr.7b03521,,2018,8.424243530411987,0.4184349729749413,0.08368699459498827,0.0,0.0,0.8441209032326448
0.0,0.0,0.0,0.009661835748792272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5072463768115942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4830917874396135,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,2.0,653,1,0.03600669527896995,0.18003347639484976,10.1021/acs.iecr.7b03521,,2018,8.4242435301468,0.4184349729749413,0.08368699459498827,0.0,0.0,0.9039876339583642
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00966183574879227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5072463768115942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48309178743961345,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,2.0,653,1,0.036483605150214586,0.18241802575107294,10.1021/acs.iecr.7b03521,,2018,5.0,0.4184349729749413,0.08368699459498827,0.0,0.0,0.9159609801035081
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00966183574879227,0.5072463768115942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48309178743961345,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,2.0,653,1,0.03743742489270385,0.18718712446351926,10.1021/acs.iecr.7b03521,,2018,8.424243530411987,0.4184349729749413,0.08368699459498827,0.0,0.0,0.9399076723937958
0.0,0.0,0.0,0.0,0.0,0.00966183574879227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5072463768115941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4830917874396135,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,2.0,653,1,0.04029888412017166,0.2014944206008583,10.1021/acs.iecr.7b03521,,2018,8.4242435301468,0.4184349729749413,0.08368699459498827,0.0,0.0,1.0117477492646592
0.0,0.0,0.009661835748792272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5072463768115942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48309178743961356,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,2.0,653,1,0.04149115879828326,0.20745579399141628,10.1021/acs.iecr.7b03521,,2018,8.424266936301496,0.4184349729749413,0.08368699459498827,0.0,0.0,1.0416811146275191
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5072463768115942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48309178743961345,0.0,0.0,0.00966183574879227,MAc,TRX,None,5.0,0.0,0.0,2.0,653,1,0.044352618025751064,0.22176309012875534,10.1021/acs.iecr.7b03521,1,2018,8.4,0.4184349729749413,0.08368699459498827,0.0,0.0,1.1135211914983825
0.0,0.1455794859253526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04852649530845087,0.0,0.0,0.0,0.7913360701736613,0.0,0.0,0.0,0.0,0.0,0.014557948592535263,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",1.0,0.0,0.0,,653,1,0.5061599999999999,0.5061599999999999,10.15587/1729-4061.2013.19130,,2013,,,,,,
0.0,0.15857193320546492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05285731106848831,0.0,0.0,0.0,0.7727135624055003,0.0,0.0,0.0,0.0,0.009514315992327896,0.006342877328218597,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",1.0,0.0,0.0,,593,1,0.572507,0.572507,10.15587/1729-4061.2015.37405,,2015,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",1.0,0.0,0.0,,623,1,0.1374831,0.1374831,10.1109/NAP.2017.8190167,,2017,86.0,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",1.0,0.0,0.0,,623,1,0.6080000000000001,0.6080000000000001,10.1109/NAP.2017.8190167,,2017,107.0,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.13333333333333333,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",1.0,0.0,0.0,,623,1,0.31,0.31,10.1109/NAP.2017.8190167,,2017,70.0,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.13333333333333333,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",1.0,0.0,0.0,,623,1,0.0198,0.0198,10.1109/NAP.2017.8190167,,2017,26.0,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.13333333333333333,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",1.0,0.0,0.0,,623,1,0.28956,0.28956,10.1109/NAP.2017.8190167,,2017,95.0,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049751243781094535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7462686567164178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24875621890547264,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",1.0,0.0,0.0,,623,1,0.010400000000000001,0.010400000000000001,10.1007/s11144-018-1443-8,,2018,109.0,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049751243781094535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7462686567164178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24875621890547264,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",1.0,0.0,0.0,,653,1,0.357,0.357,10.1007/s11144-018-1443-8,,2018,22.0,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049751243781094535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7462686567164178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24875621890547264,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",1.0,0.0,0.0,,653,1,0.44800000000000006,0.44800000000000006,10.1007/s11144-018-1443-8,,2018,47.0,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049751243781094535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7462686567164178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24875621890547264,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",1.0,0.0,0.0,,623,1,0.6080000000000001,0.6080000000000001,10.1007/s11144-018-1443-8,,2018,107.0,,,,,
0.0,0.15857193320546492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05285731106848831,0.0,0.0,0.0,0.7727135624055003,0.0,0.0,0.0,0.0,0.009514315992327896,0.006342877328218597,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",1.0,0.0,0.0,,653,1,0.56997,0.56997,10.1016/j.apcata.2020.117472,,2020,238.0,,,,,
0.0,0.15857193320546492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05285731106848831,0.0,0.0,0.0,0.7727135624055003,0.0,0.0,0.0,0.0,0.009514315992327896,0.006342877328218597,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",1.0,0.0,0.0,,653,1,0.676035,0.676035,10.1016/j.apcata.2020.117472,,2020,193.0,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",1.0,0.0,0.0,,683,1,0.034128,0.034128,10.1007/s11237-020-09658-y,,2020,7.0,,,,,
0.0,0.15857193320546492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05285731106848831,0.0,0.0,0.0,0.7727135624055003,0.0,0.0,0.0,0.0,0.009514315992327896,0.006342877328218597,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",1.0,0.0,0.0,,648,1,0.572,0.572,10.1007/s11237-020-09658-y,,2020,1.715486316457089,,,,,
0.0,0.15857193320546492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05285731106848831,0.0,0.0,0.0,0.7727135624055003,0.0,0.0,0.0,0.0,0.009514315992327896,0.006342877328218597,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",1.0,0.0,0.0,,648,1,0.676,0.676,10.1007/s11237-020-09658-y,,2020,111.36558913640118,,,,,
0.0,0.21032085411688747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07010695137229582,0.0,0.0,0.0,0.0,0.08171839895766621,0.0,0.0,0.6168217101414617,0.012619251247013248,0.008412834164675498,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",1.0,0.0,0.0,,648,1,0.059,0.059,10.1007/s11237-020-09658-y,,2020,9.076365496466135,,,,,
0.8002711882858964,0.13934568259123511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04644856086374505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008360740955474108,0.005573827303649405,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",1.0,0.0,0.0,,648,1,0.437,0.437,10.1007/s11237-020-09658-y,,2020,18.71725648799032,,,,,
0.0,0.1961057322957172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06536857743190574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7189151170428053,0.011766343937743033,0.007844229291828687,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",1.0,0.0,0.0,,648,1,0.58696,0.58696,10.1007/s11237-020-09658-y,,2020,20.9399538203283,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527927741289028,0.0,0.0,0.0,0.9208108388066458,0.0,0.0,0.0,0.0,0.026396387064451403,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",3.0,2.581311926474605,0.0,2.6666666666666665,623,1,0.06166666666666667,0.185,10.1016/j.jiec.2016.06.018,,2016,90.0,0.5419346429431326,0.18064488098104423,0.05948810193861547,0.40681268379433955,2.005158178889591
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527927741289028,0.0,0.0,0.0,0.9208108388066458,0.0,0.0,0.0,0.0,0.026396387064451403,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",3.0,2.581311926474605,0.0,2.6666666666666665,623,1,0.1008,0.3024,10.1016/j.jiec.2016.06.018,,2016,226.0,0.5419346429431326,0.18064488098104423,0.05948810193861547,0.40681268379433955,3.277620720520066
0.002550807320071929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05277237163602234,0.0,0.0,0.0,0.9182906352258945,0.0,0.0,0.0,0.0,0.026386185818011176,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",3.0,2.581311926474605,0.0,2.6666666666666665,623,1,0.07653333333333333,0.2296,10.1016/j.jiec.2016.06.018,,2016,172.0,0.5419346429431326,0.18064488098104423,0.05948810193861547,0.40681268379433955,2.488563880394865
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527927741289028,0.0,0.0,0.0,0.9208108388066458,0.0,0.0,0.0,0.0,0.026396387064451403,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",3.0,2.581311926474605,0.0,2.6666666666666665,643,1,0.08904133333333332,0.267124,10.1016/j.jiec.2016.06.018,,2016,90.0,0.5419346429431326,0.18064488098104423,0.05948810193861547,0.40681268379433955,2.895274991230827
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527927741289028,0.0,0.0,0.0,0.9208108388066458,0.0,0.0,0.0,0.0,0.026396387064451403,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",3.0,2.581311926474605,0.0,2.6666666666666665,643,1,0.16648300000000002,0.49944900000000003,10.1016/j.jiec.2016.06.018,,2016,226.0,0.5419346429431326,0.18064488098104423,0.05948810193861547,0.40681268379433955,5.413374309666094
0.002550807320071929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05277237163602234,0.0,0.0,0.0,0.9182906352258945,0.0,0.0,0.0,0.0,0.026386185818011176,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",3.0,2.581311926474605,0.0,2.6666666666666665,643,1,0.12983466666666668,0.389504,10.1016/j.jiec.2016.06.018,,2016,172.0,0.5419346429431326,0.18064488098104423,0.05948810193861547,0.40681268379433955,4.221714223298439
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1119651904840146,0.0,0.0,0.0,0.8371415411141605,0.0,0.0,0.0,0.0,0.050893268401824815,0.0,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,2.3423111571442603,633,1,0.18783333333333332,0.5635,10.1039/C7RA09778F,,2017,115.2,0.6824857948888823,0.22749526496296077,0.0,0.0,7.691614908397702
0.0,0.0,0.0,0.0,0.0,0.002466470209668792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10852468922542682,0.0,0.0,0.0,0.8396794363715286,0.0,0.0,0.0,0.0,0.04932940419337582,0.0,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,2.3423111571442603,633,1,0.247,0.741,10.1039/C7RA09778F,,2017,108.6,0.6824857948888823,0.22749526496296077,0.0,0.0,10.114439480253235
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009205940923282686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10126535015610953,0.0,0.0,0.0,0.8434990043041944,0.0,0.0,0.0,0.0,0.046029704616413425,0.0,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,2.3423111571442603,633,1,0.2556966666666667,0.76709,10.1039/C7RA09778F,,2017,80.1,0.6824857948888823,0.22749526496296077,0.0,0.0,10.470560568026256
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024680399940720807,0.0,0.10859375973917153,0.0,0.0,0.0,0.8395774003853146,0.0,0.0,0.0,0.0,0.049360799881441604,0.0,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,2.3423111571442603,633,1,0.2354833333333333,0.7064499999999999,10.1039/C7RA09778F,,2017,113.6,0.6824857948888823,0.22749526496296077,0.0,0.0,9.642841795985015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9027351495355318,0.0,0.0,0.0,0.0,0.0,0.09726485046446812,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,2.295081967213115,673,1,0.11947833333333334,0.358435,10.1002/jctb.6360,,2020,119.9,0.6687244928800516,0.22290816429335056,0.0,0.0,4.793885272109226
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008077719037629539,0.0,0.0,0.0,0.8949896525108159,0.0,0.0,0.0,0.0,0.0,0.09693262845155447,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,2.295081967213115,673,1,0.14132533333333333,0.42397599999999996,10.1002/jctb.6360,1,2020,118.2,0.6687244928800516,0.22290816429335056,0.0,0.0,5.670462711866255
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14485991734358356,0.0,0.0,0.0,0.0,0.012071659778631963,0.0,0.0,0.0,0.8430684228777845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,2.295081967213115,633,1,0.10197667999999999,0.30593003999999996,10.1002/jctb.6360,,2020,97.0,0.6687244928800516,0.22290816429335056,0.0,0.0,4.091658217115478
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4854368932038835,0.0,0.2572815533980583,0.0,0.0,0.0,0.0,0.0,0.25728155339805825,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",0.2,2.5813119264746045,0.0,1.0,633,1,0.355,0.071,10.1016/j.cej.2022.137324,,2022,52.6,0.03880535639553538,0.1940267819776769,0.06389489102833054,0.4369487553461347,0.8265540912249036
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4854368932038835,0.0,0.2572815533980583,0.0,0.0,0.0,0.0,0.0,0.25728155339805825,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.5813119264746045,0.0,1.0,633,1,0.1785,0.44625,10.1016/j.cej.2022.137324,,2022,52.6,0.191626484000536,0.0766505936002144,0.025241779899777054,0.17261731153181437,2.0523196436457405
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4854368932038835,0.0,0.2572815533980583,0.0,0.0,0.0,0.0,0.0,0.25728155339805825,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",0.4,2.581311926474605,0.0,1.66,633,1,0.33480000000000004,0.13392,10.1016/j.cej.2022.137324,,2022,52.6,0.11369447595786832,0.28423618989467075,0.09360171928078123,0.640100547630033,2.283894633041659
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4854368932038835,0.0,0.2572815533980583,0.0,0.0,0.0,0.0,0.0,0.25728155339805825,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",0.4,2.581311926474605,0.0,1.0,633,1,0.315071,0.1260284,10.1016/j.fuel.2023.128414,,2023,55.5,0.06849064816739056,0.1712266204184764,0.05638657787998871,0.38560273953616453,1.2947650205248746
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007749624534376078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4816749395464194,0.0,0.2552877179596023,0.0,0.0,0.0,0.0,0.0,0.25528771795960226,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",0.4,2.581311926474605,0.0,1.0,633,1,0.4298688,0.17194752000000002,10.1016/j.fuel.2023.128414,,2023,46.4,0.06849064816739056,0.1712266204184764,0.05638657787998871,0.38560273953616453,1.7665195643363028
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007749624534376078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4816749395464194,0.0,0.2552877179596023,0.0,0.0,0.0,0.0,0.0,0.25528771795960226,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.5813119264746045,0.0,1.0,633,1,0.2516138,0.6290344999999999,10.1016/j.fuel.2023.128414,,2023,46.4,0.191626484000536,0.0766505936002144,0.025241779899777054,0.17261731153181437,2.892952069200844
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3472222222222222,0.0,0.3263888888888889,0.0,0.0,0.0,0.0,0.0,0.32638888888888895,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",0.4,2.581311926474605,0.21,1.0,633,1,0.39694186,0.158776744,10.1039/D2CC06618A,,2023,16.3,0.06849064816739056,0.1712266204184764,0.05638657787998871,0.38560273953616453,1.6312083165701758
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3472222222222222,0.0,0.3263888888888889,0.0,0.0,0.0,0.0,0.0,0.32638888888888895,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.5813119264746045,0.21,1.0,633,1,0.22883056,0.5720763999999999,10.1039/D2CC06618A,,2023,16.3,0.191626484000536,0.0766505936002144,0.025241779899777054,0.17261731153181437,2.6309997386804214
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3472222222222222,0.0,0.3263888888888889,0.0,0.0,0.0,0.0,0.0,0.32638888888888895,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.581311926474605,0.21,5.0,633,1,0.1277268,0.319317,10.1039/D2CC06618A,1,2023,16.3,0.9581324200026798,0.38325296800107195,0.12620889949888525,0.8630865576590718,7.342751278991897
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4126431684398502,0.0,0.2475859010639101,0.0,0.0,0.0,0.0,0.0,0.3397709304962398,0.0,0.0,0.0,0.0,HAc,MeOH,None,0.5,0.0,0.21,1.5,653,1,0.18324248601949428,0.09162124300974714,10.1016/j.jcat.2024.115612,1,2024,60.1,0.18076069854912033,0.36152139709824066,0.0,0.0,1.9873823866056721
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12129669885609431,0.0,0.0,0.0,0.8353830515524434,0.0,0.0,0.0,0.0,0.04332024959146226,0.0,0.0,0.0,MAc,DMM,None,1.6,0.0,0.0,,643,1,0.07052561249999999,0.11284098,10.4028/www.scientific.net/AMR.233-235.2859,,2011,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12129669885609431,0.0,0.0,0.0,0.8353830515524434,0.0,0.0,0.0,0.0,0.04332024959146226,0.0,0.0,0.0,MAc,DMM,None,1.6,0.0,0.0,,673,1,0.28848661875,0.46157858999999996,10.4028/www.scientific.net/AMR.233-235.2859,,2011,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10808480998906034,0.0,0.0,0.0,0.8378727850164095,0.0,0.0,0.0,0.0,0.05404240499453018,0.0,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,5.0,623,1,0.156672,0.470016,10.1016/j.apcata.2023.119441,VPO-SiO2,2022,224.2,1.456864073774398,0.4856213579247994,0.0,0.0,13.69498848998295
